Snapshot Date,Checkin Date,Discount Code,DayDiff,WeekDay,Hotel_Encoded_Name
65,98,2,34,6,26
65,98,3,34,6,113
65,98,2,34,6,154
65,98,3,34,6,174
65,98,1,34,6,189
65,98,3,34,6,224
65,98,2,34,6,272
65,98,3,34,6,273
65,98,1,34,6,299
65,98,2,34,6,301
65,98,2,34,6,321
65,98,2,34,6,351
65,98,1,34,6,413
65,98,2,34,6,472
65,98,1,34,6,485
65,98,1,34,6,525
65,98,3,34,6,527
65,98,2,34,6,528
65,98,3,34,6,538
65,98,1,34,6,544
66,66,3,1,2,24
66,66,3,1,2,45
66,66,2,1,2,97
66,66,1,1,2,110
66,66,1,1,2,114
66,66,1,1,2,163
66,66,1,1,2,178
66,66,3,1,2,186
66,66,1,1,2,192
66,66,1,1,2,194
66,66,3,1,2,210
66,66,2,1,2,216
66,66,1,1,2,275
66,66,4,1,2,279
66,66,3,1,2,286
66,66,3,1,2,314
66,66,2,1,2,384
66,66,1,1,2,479
66,66,3,1,2,525
66,66,4,1,2,526
66,66,2,1,2,538
66,66,2,1,2,542
66,67,2,2,3,186
66,67,3,2,3,498
66,67,4,2,3,531
66,68,4,3,4,2
66,68,1,3,4,169
66,68,1,3,4,173
66,68,3,3,4,189
66,68,2,3,4,190
66,68,3,3,4,240
66,68,1,3,4,286
66,68,3,3,4,326
66,68,2,3,4,327
66,68,3,3,4,413
66,68,2,3,4,442
66,68,3,3,4,448
66,68,1,3,4,498
66,69,2,4,5,45
66,69,1,4,5,111
66,69,3,4,5,172
66,69,3,4,5,232
66,69,2,4,5,360
66,69,1,4,5,370
66,69,2,4,5,413
66,70,2,5,6,111
66,70,2,5,6,172
66,70,4,5,6,173
66,70,4,5,6,187
66,70,2,5,6,188
66,70,2,5,6,194
66,70,1,5,6,279
66,70,1,5,6,360
66,70,1,5,6,413
66,70,3,5,6,538
66,71,3,6,7,25
66,71,3,6,7,112
66,71,1,6,7,124
66,71,1,6,7,178
66,71,4,6,7,188
66,71,1,6,7,194
66,71,1,6,7,453
66,71,1,6,7,498
66,71,2,6,7,527
66,71,1,6,7,531
66,72,2,7,1,112
66,72,3,7,1,166
66,72,3,7,1,173
66,72,3,7,1,188
66,72,3,7,1,191
66,72,2,7,1,194
66,72,3,7,1,301
66,72,3,7,1,327
66,73,4,8,2,34
66,73,3,8,2,163
66,73,3,8,2,187
66,73,2,8,2,188
66,73,1,8,2,194
66,73,2,8,2,239
66,73,3,8,2,285
66,73,2,8,2,301
66,73,4,8,2,321
66,73,2,8,2,327
66,73,2,8,2,538
66,74,3,9,3,26
66,74,3,9,3,34
66,74,4,9,3,94
66,74,4,9,3,110
66,74,2,9,3,111
66,74,2,9,3,112
66,74,3,9,3,169
66,74,2,9,3,171
66,74,1,9,3,173
66,74,3,9,3,187
66,74,1,9,3,191
66,74,4,9,3,194
66,74,1,9,3,223
66,74,2,9,3,232
66,74,1,9,3,301
66,74,1,9,3,327
66,74,3,9,3,328
66,74,2,9,3,341
66,74,2,9,3,387
66,74,1,9,3,408
66,74,2,9,3,510
66,74,2,9,3,525
66,74,3,9,3,526
66,74,1,9,3,529
66,74,1,9,3,538
66,75,1,10,4,16
66,75,2,10,4,85
66,75,1,10,4,111
66,75,2,10,4,116
66,75,3,10,4,141
66,75,3,10,4,154
66,75,1,10,4,170
66,75,1,10,4,171
66,75,4,10,4,174
66,75,3,10,4,175
66,75,4,10,4,187
66,75,4,10,4,190
66,75,4,10,4,194
66,75,2,10,4,200
66,75,3,10,4,224
66,75,1,10,4,299
66,75,3,10,4,314
66,75,2,10,4,324
66,75,4,10,4,327
66,75,2,10,4,363
66,75,1,10,4,387
66,75,2,10,4,471
66,75,3,10,4,492
66,75,2,10,4,529
66,76,4,11,5,16
66,76,2,11,5,77
66,76,1,11,5,85
66,76,2,11,5,114
66,76,1,11,5,116
66,76,2,11,5,154
66,76,4,11,5,170
66,76,2,11,5,174
66,76,4,11,5,178
66,76,2,11,5,187
66,76,4,11,5,190
66,76,4,11,5,191
66,76,4,11,5,194
66,76,3,11,5,196
66,76,2,11,5,223
66,76,2,11,5,224
66,76,3,11,5,272
66,76,2,11,5,299
66,76,4,11,5,304
66,76,3,11,5,323
66,76,1,11,5,363
66,76,3,11,5,393
66,76,2,11,5,397
66,76,4,11,5,413
66,76,3,11,5,472
66,76,1,11,5,530
66,76,2,11,5,538
66,77,1,12,6,77
66,77,2,12,6,163
66,77,2,12,6,173
66,77,2,12,6,174
66,77,4,12,6,175
66,77,3,12,6,178
66,77,1,12,6,187
66,77,2,12,6,191
66,77,3,12,6,194
66,77,3,12,6,198
66,77,1,12,6,200
66,77,1,12,6,210
66,77,1,12,6,223
66,77,4,12,6,285
66,77,1,12,6,299
66,77,1,12,6,349
66,77,3,12,6,413
66,77,2,12,6,472
66,77,1,12,6,525
66,77,2,12,6,548
66,77,3,12,6,552
66,78,1,13,7,75
66,78,1,13,7,94
66,78,1,13,7,110
66,78,1,13,7,112
66,78,1,13,7,163
66,78,2,13,7,174
66,78,1,13,7,178
66,78,2,13,7,191
66,78,2,13,7,192
66,78,1,13,7,194
66,78,1,13,7,195
66,78,3,13,7,285
66,78,1,13,7,301
66,78,3,13,7,351
66,78,1,13,7,538
66,78,1,13,7,548
66,78,1,13,7,549
66,79,2,14,1,26
66,79,2,14,1,75
66,79,3,14,1,79
66,79,4,14,1,112
66,79,2,14,1,113
66,79,1,14,1,174
66,79,1,14,1,176
66,79,4,14,1,189
66,79,1,14,1,190
66,79,1,14,1,191
66,79,3,14,1,192
66,79,1,14,1,194
66,79,1,14,1,197
66,79,1,14,1,200
66,79,3,14,1,269
66,79,3,14,1,285
66,79,4,14,1,299
66,79,3,14,1,304
66,79,4,14,1,327
66,79,1,14,1,413
66,79,4,14,1,442
66,79,4,14,1,473
66,79,2,14,1,527
66,79,3,14,1,544
66,80,3,15,2,17
66,80,2,15,2,26
66,80,2,15,2,79
66,80,3,15,2,113
66,80,2,15,2,170
66,80,1,15,2,192
66,80,1,15,2,194
66,80,4,15,2,265
66,80,1,15,2,271
66,80,3,15,2,285
66,80,2,15,2,290
66,80,3,15,2,299
66,80,3,15,2,324
66,80,2,15,2,334
66,80,2,15,2,396
66,80,2,15,2,453
66,80,2,15,2,476
66,80,2,15,2,485
66,80,1,15,2,525
66,80,3,15,2,544
66,81,3,16,3,26
66,81,4,16,3,109
66,81,3,16,3,110
66,81,4,16,3,112
66,81,2,16,3,113
66,81,2,16,3,163
66,81,1,16,3,170
66,81,4,16,3,176
66,81,3,16,3,188
66,81,2,16,3,189
66,81,4,16,3,191
66,81,4,16,3,192
66,81,4,16,3,194
66,81,4,16,3,200
66,81,2,16,3,285
66,81,1,16,3,290
66,81,2,16,3,299
66,81,2,16,3,324
66,81,1,16,3,327
66,81,2,16,3,341
66,81,2,16,3,387
66,81,1,16,3,408
66,81,1,16,3,413
66,81,1,16,3,453
66,81,2,16,3,485
66,81,4,16,3,492
66,81,2,16,3,528
66,81,2,16,3,538
66,81,2,16,3,544
66,82,1,17,4,16
66,82,3,17,4,26
66,82,3,17,4,109
66,82,4,17,4,112
66,82,3,17,4,154
66,82,4,17,4,163
66,82,3,17,4,175
66,82,1,17,4,190
66,82,4,17,4,191
66,82,3,17,4,194
66,82,3,17,4,208
66,82,2,17,4,271
66,82,1,17,4,273
66,82,1,17,4,285
66,82,1,17,4,290
66,82,4,17,4,295
66,82,1,17,4,299
66,82,4,17,4,327
66,82,2,17,4,363
66,82,1,17,4,387
66,82,3,17,4,396
66,82,4,17,4,406
66,82,3,17,4,413
66,82,3,17,4,476
66,82,1,17,4,544
66,83,1,18,5,16
66,83,3,18,5,26
66,83,2,18,5,47
66,83,1,18,5,114
66,83,3,18,5,154
66,83,1,18,5,163
66,83,3,18,5,174
66,83,2,18,5,191
66,83,3,18,5,269
66,83,4,18,5,273
66,83,3,18,5,295
66,83,2,18,5,299
66,83,3,18,5,301
66,83,1,18,5,363
66,83,4,18,5,413
66,83,1,18,5,473
66,83,3,18,5,528
66,83,3,18,5,538
66,84,3,19,6,26
66,84,4,19,6,113
66,84,2,19,6,154
66,84,2,19,6,169
66,84,2,19,6,173
66,84,2,19,6,174
66,84,2,19,6,194
66,84,1,19,6,265
66,84,2,19,6,269
66,84,3,19,6,271
66,84,4,19,6,273
66,84,2,19,6,295
66,84,1,19,6,299
66,84,2,19,6,301
66,84,1,19,6,410
66,84,4,19,6,413
66,84,2,19,6,528
66,84,2,19,6,538
66,84,1,19,6,544
66,84,1,19,6,548
66,85,2,20,7,113
66,85,1,20,7,163
66,85,2,20,7,191
66,85,2,20,7,192
66,85,2,20,7,194
66,85,4,20,7,292
66,85,2,20,7,453
66,85,2,20,7,485
66,85,2,20,7,506
66,85,1,20,7,526
66,85,2,20,7,527
66,86,1,21,1,112
66,86,1,21,1,114
66,86,3,21,1,141
66,86,4,21,1,188
66,86,1,21,1,192
66,86,1,21,1,194
66,86,1,21,1,224
66,86,2,21,1,271
66,86,1,21,1,278
66,86,3,21,1,285
66,86,3,21,1,301
66,86,3,21,1,327
66,86,1,21,1,453
66,86,3,21,1,485
66,86,3,21,1,526
66,86,3,21,1,538
66,86,3,21,1,544
66,87,4,22,2,31
66,87,2,22,2,79
66,87,1,22,2,112
66,87,3,22,2,141
66,87,3,22,2,170
66,87,3,22,2,171
66,87,3,22,2,186
66,87,2,22,2,199
66,87,2,22,2,224
66,87,2,22,2,273
66,87,2,22,2,285
66,87,2,22,2,290
66,87,3,22,2,299
66,87,2,22,2,301
66,87,3,22,2,323
66,87,2,22,2,327
66,87,2,22,2,351
66,87,4,22,2,370
66,87,2,22,2,453
66,87,3,22,2,472
66,87,2,22,2,538
66,87,3,22,2,544
66,88,2,23,3,16
66,88,3,23,3,31
66,88,1,23,3,79
66,88,4,23,3,110
66,88,4,23,3,112
66,88,4,23,3,145
66,88,2,23,3,162
66,88,2,23,3,166
66,88,2,23,3,170
66,88,2,23,3,171
66,88,4,23,3,174
66,88,2,23,3,188
66,88,4,23,3,190
66,88,4,23,3,194
66,88,4,23,3,196
66,88,1,23,3,199
66,88,3,23,3,200
66,88,1,23,3,224
66,88,1,23,3,273
66,88,2,23,3,285
66,88,4,23,3,286
66,88,1,23,3,290
66,88,2,23,3,299
66,88,1,23,3,301
66,88,3,23,3,321
66,88,2,23,3,323
66,88,1,23,3,327
66,88,3,23,3,352
66,88,1,23,3,374
66,88,2,23,3,398
66,88,1,23,3,453
66,88,2,23,3,472
66,88,2,23,3,482
66,88,4,23,3,492
66,88,2,23,3,497
66,88,2,23,3,530
66,88,1,23,3,538
66,88,2,23,3,544
66,89,2,24,4,17
66,89,4,24,4,79
66,89,4,24,4,87
66,89,1,24,4,111
66,89,3,24,4,112
66,89,3,24,4,141
66,89,3,24,4,154
66,89,1,24,4,170
66,89,1,24,4,171
66,89,3,24,4,189
66,89,2,24,4,190
66,89,4,24,4,192
66,89,3,24,4,194
66,89,3,24,4,200
66,89,1,24,4,285
66,89,1,24,4,290
66,89,1,24,4,299
66,89,4,24,4,301
66,89,3,24,4,323
66,89,2,24,4,324
66,89,4,24,4,327
66,89,2,24,4,359
66,89,2,24,4,363
66,89,4,24,4,374
66,89,4,24,4,453
66,89,3,24,4,485
66,89,3,24,4,492
66,89,4,24,4,528
66,89,3,24,4,544
66,90,2,25,5,31
66,90,2,25,5,47
66,90,3,25,5,79
66,90,1,25,5,112
66,90,1,25,5,114
66,90,2,25,5,141
66,90,1,25,5,176
66,90,2,25,5,189
66,90,3,25,5,192
66,90,4,25,5,196
66,90,3,25,5,272
66,90,3,25,5,273
66,90,2,25,5,299
66,90,2,25,5,323
66,90,3,25,5,351
66,90,1,25,5,363
66,90,1,25,5,370
66,90,3,25,5,453
66,90,3,25,5,472
66,90,2,25,5,485
66,90,3,25,5,497
66,90,3,25,5,525
66,90,3,25,5,528
66,90,4,25,5,538
66,90,2,25,5,544
66,91,2,26,6,8
66,91,1,26,6,31
66,91,1,26,6,47
66,91,2,26,6,112
66,91,3,26,6,113
66,91,3,26,6,163
66,91,2,26,6,192
66,91,2,26,6,194
66,91,1,26,6,269
66,91,2,26,6,272
66,91,3,26,6,273
66,91,1,26,6,299
66,91,2,26,6,351
66,91,2,26,6,472
66,91,2,26,6,485
66,91,1,26,6,514
66,91,2,26,6,525
66,91,2,26,6,528
66,91,3,26,6,538
66,91,1,26,6,544
66,92,2,27,7,154
66,92,1,27,7,163
66,92,2,27,7,169
66,92,2,27,7,176
66,92,1,27,7,188
66,92,1,27,7,192
66,92,2,27,7,194
66,92,1,27,7,195
66,92,2,27,7,269
66,92,1,27,7,272
66,92,4,27,7,285
66,92,1,27,7,286
66,92,4,27,7,295
66,92,2,27,7,355
66,92,2,27,7,485
66,92,4,27,7,514
66,92,1,27,7,525
66,92,1,27,7,526
66,93,3,28,1,8
66,93,4,28,1,47
66,93,3,28,1,141
66,93,1,28,1,169
66,93,4,28,1,188
66,93,3,28,1,192
66,93,4,28,1,199
66,93,4,28,1,211
66,93,4,28,1,229
66,93,3,28,1,281
66,93,3,28,1,285
66,93,4,28,1,288
66,93,4,28,1,289
66,93,4,28,1,299
66,93,3,28,1,327
66,93,3,28,1,351
66,93,2,28,1,394
66,93,4,28,1,413
66,93,3,28,1,485
66,93,3,28,1,528
66,93,3,28,1,538
66,93,3,28,1,544
66,94,3,29,2,47
66,94,1,29,2,109
66,94,4,29,2,114
66,94,3,29,2,141
66,94,2,29,2,186
66,94,3,29,2,188
66,94,4,29,2,190
66,94,3,29,2,192
66,94,3,29,2,194
66,94,2,29,2,199
66,94,3,29,2,288
66,94,3,29,2,289
66,94,3,29,2,299
66,94,4,29,2,304
66,94,3,29,2,323
66,94,2,29,2,327
66,94,2,29,2,351
66,94,2,29,2,361
66,94,2,29,2,374
66,94,3,29,2,413
66,94,2,29,2,453
66,94,3,29,2,472
66,94,2,29,2,482
66,94,3,29,2,485
66,94,2,29,2,492
66,94,3,29,2,498
66,94,3,29,2,525
66,94,2,29,2,528
66,94,2,29,2,538
66,94,3,29,2,544
66,95,2,30,3,47
66,95,4,30,3,79
66,95,1,30,3,112
66,95,4,30,3,114
66,95,3,30,3,154
66,95,1,30,3,170
66,95,2,30,3,172
66,95,4,30,3,173
66,95,4,30,3,176
66,95,1,30,3,186
66,95,1,30,3,190
66,95,2,30,3,192
66,95,4,30,3,194
66,95,2,30,3,196
66,95,1,30,3,199
66,95,1,30,3,269
66,95,4,30,3,285
66,95,2,30,3,288
66,95,2,30,3,289
66,95,2,30,3,299
66,95,4,30,3,304
66,95,2,30,3,323
66,95,1,30,3,327
66,95,2,30,3,341
66,95,1,30,3,374
66,95,3,30,3,394
66,95,2,30,3,413
66,95,1,30,3,453
66,95,2,30,3,472
66,95,2,30,3,485
66,95,4,30,3,492
66,95,2,30,3,498
66,95,2,30,3,510
66,95,2,30,3,525
66,95,1,30,3,528
66,95,1,30,3,538
66,95,2,30,3,544
66,96,3,31,4,8
66,96,2,31,4,26
66,96,3,31,4,79
66,96,1,31,4,90
66,96,1,31,4,111
66,96,4,31,4,114
66,96,3,31,4,141
66,96,3,31,4,154
66,96,1,31,4,171
66,96,1,31,4,172
66,96,4,31,4,178
66,96,4,31,4,186
66,96,3,31,4,189
66,96,1,31,4,192
66,96,3,31,4,194
66,96,4,31,4,196
66,96,3,31,4,200
66,96,2,31,4,224
66,96,2,31,4,273
66,96,2,31,4,281
66,96,2,31,4,290
66,96,1,31,4,299
66,96,4,31,4,323
66,96,2,31,4,324
66,96,4,31,4,327
66,96,1,31,4,341
66,96,3,31,4,351
66,96,2,31,4,363
66,96,4,31,4,374
66,96,3,31,4,413
66,96,4,31,4,453
66,96,3,31,4,485
66,96,1,31,4,498
66,96,4,31,4,506
66,96,1,31,4,525
66,96,4,31,4,528
66,96,3,31,4,544
66,97,1,32,5,16
66,97,2,32,5,26
66,97,2,32,5,141
66,97,2,32,5,154
66,97,4,32,5,174
66,97,3,32,5,186
66,97,2,32,5,189
66,97,4,32,5,192
66,97,1,32,5,229
66,97,3,32,5,271
66,97,1,32,5,273
66,97,2,32,5,299
66,97,2,32,5,323
66,97,3,32,5,351
66,97,1,32,5,363
66,97,1,32,5,370
66,97,2,32,5,413
66,97,3,32,5,453
66,97,3,32,5,472
66,97,2,32,5,485
66,97,3,32,5,506
66,97,2,32,5,525
66,97,4,32,5,527
66,97,3,32,5,528
66,97,4,32,5,538
66,97,2,32,5,544
66,98,2,33,6,26
66,98,3,33,6,113
66,98,2,33,6,154
66,98,3,33,6,174
66,98,1,33,6,189
66,98,3,33,6,224
66,98,2,33,6,272
66,98,3,33,6,273
66,98,1,33,6,299
66,98,2,33,6,301
66,98,2,33,6,321
66,98,2,33,6,351
66,98,1,33,6,413
66,98,2,33,6,472
66,98,1,33,6,485
66,98,1,33,6,525
66,98,3,33,6,527
66,98,2,33,6,528
66,98,3,33,6,538
66,98,1,33,6,544
66,99,1,34,7,94
66,99,1,34,7,110
66,99,2,34,7,113
66,99,3,34,7,154
66,99,1,34,7,170
66,99,3,34,7,172
66,99,2,34,7,174
66,99,3,34,7,176
66,99,1,34,7,194
66,99,2,34,7,200
66,99,1,34,7,223
66,99,1,34,7,271
66,99,1,34,7,272
66,99,1,34,7,295
66,99,1,34,7,301
66,99,1,34,7,321
66,99,2,34,7,485
66,99,2,34,7,527
68,68,3,1,4,110
68,68,1,1,4,113
68,68,3,1,4,168
68,68,4,1,4,180
68,68,2,1,4,192
68,68,4,1,4,194
68,68,1,1,4,216
68,68,3,1,4,240
68,68,3,1,4,250
68,68,4,1,4,442
68,68,3,1,4,448
68,68,1,1,4,525
68,69,3,2,5,6
68,69,1,2,5,113
68,69,2,2,5,168
68,69,3,2,5,180
68,69,3,2,5,193
68,69,1,2,5,194
68,69,1,2,5,196
68,69,2,2,5,198
68,69,1,2,5,327
68,69,3,2,5,341
68,69,3,2,5,370
68,69,1,2,5,375
68,69,2,2,5,408
68,69,2,2,5,413
68,69,2,2,5,448
68,69,3,2,5,529
68,70,4,3,6,112
68,70,4,3,6,173
68,70,2,3,6,180
68,70,3,3,6,189
68,70,4,3,6,191
68,70,3,3,6,341
68,70,2,3,6,370
68,70,1,3,6,408
68,70,1,3,6,413
68,70,1,3,6,448
68,70,1,3,6,525
68,70,2,3,6,529
68,71,3,4,7,106
68,71,1,4,7,111
68,71,3,4,7,112
68,71,1,4,7,113
68,71,1,4,7,176
68,71,1,4,7,180
68,71,2,4,7,240
68,71,1,4,7,453
68,71,1,4,7,525
68,72,3,5,1,94
68,72,2,5,1,112
68,72,4,5,1,113
68,72,3,5,1,166
68,72,3,5,1,173
68,72,2,5,1,191
68,72,3,5,1,194
68,72,1,5,1,240
68,72,1,5,1,275
68,72,3,5,1,327
68,72,4,5,1,341
68,72,4,5,1,525
68,72,3,5,1,529
68,73,1,6,2,112
68,73,3,6,2,114
68,73,3,6,2,150
68,73,3,6,2,163
68,73,2,6,2,191
68,73,2,6,2,194
68,73,2,6,2,285
68,73,4,6,2,321
68,73,2,6,2,327
68,73,3,6,2,341
68,73,2,6,2,492
68,73,3,6,2,538
68,74,1,7,3,26
68,74,3,7,3,111
68,74,1,7,3,112
68,74,4,7,3,114
68,74,1,7,3,116
68,74,3,7,3,169
68,74,3,7,3,171
68,74,1,7,3,173
68,74,2,7,3,180
68,74,3,7,3,187
68,74,3,7,3,188
68,74,1,7,3,191
68,74,1,7,3,194
68,74,2,7,3,280
68,74,1,7,3,292
68,74,4,7,3,299
68,74,1,7,3,327
68,74,2,7,3,341
68,74,2,7,3,472
68,74,4,7,3,492
68,74,1,7,3,498
68,74,3,7,3,510
68,74,1,7,3,525
68,74,2,7,3,526
68,74,1,7,3,529
68,74,1,7,3,538
68,75,1,8,4,16
68,75,2,8,4,77
68,75,2,8,4,111
68,75,2,8,4,112
68,75,3,8,4,114
68,75,3,8,4,116
68,75,3,8,4,141
68,75,3,8,4,154
68,75,1,8,4,171
68,75,3,8,4,174
68,75,4,8,4,187
68,75,3,8,4,190
68,75,1,8,4,194
68,75,1,8,4,198
68,75,3,8,4,224
68,75,1,8,4,269
68,75,1,8,4,299
68,75,3,8,4,314
68,75,2,8,4,324
68,75,4,8,4,327
68,75,2,8,4,363
68,75,1,8,4,387
68,75,1,8,4,449
68,75,4,8,4,468
68,75,2,8,4,471
68,75,4,8,4,492
68,75,2,8,4,529
68,76,4,9,5,16
68,76,3,9,5,79
68,76,2,9,5,110
68,76,3,9,5,112
68,76,2,9,5,114
68,76,2,9,5,154
68,76,3,9,5,180
68,76,2,9,5,187
68,76,2,9,5,190
68,76,3,9,5,191
68,76,3,9,5,273
68,76,3,9,5,280
68,76,2,9,5,299
68,76,3,9,5,323
68,76,1,9,5,363
68,76,3,9,5,472
68,76,3,9,5,492
68,76,4,9,5,525
68,76,2,9,5,538
68,77,2,10,6,112
68,77,2,10,6,163
68,77,4,10,6,173
68,77,2,10,6,174
68,77,2,10,6,180
68,77,1,10,6,187
68,77,1,10,6,190
68,77,2,10,6,191
68,77,1,10,6,294
68,77,1,10,6,299
68,77,3,10,6,351
68,77,2,10,6,472
68,77,2,10,6,492
68,77,1,10,6,514
68,77,4,10,6,525
68,77,2,10,6,548
68,78,1,11,7,110
68,78,1,11,7,163
68,78,3,11,7,173
68,78,2,11,7,174
68,78,1,11,7,178
68,78,1,11,7,191
68,78,3,11,7,192
68,78,1,11,7,195
68,78,1,11,7,301
68,78,2,11,7,314
68,78,2,11,7,349
68,78,3,11,7,351
68,78,1,11,7,397
68,78,1,11,7,492
68,78,3,11,7,527
68,78,1,11,7,548
68,79,2,12,1,26
68,79,3,12,1,79
68,79,2,12,1,113
68,79,3,12,1,116
68,79,1,12,1,176
68,79,1,12,1,192
68,79,3,12,1,215
68,79,2,12,1,269
68,79,4,12,1,290
68,79,3,12,1,295
68,79,4,12,1,299
68,79,1,12,1,492
68,79,2,12,1,525
68,79,2,12,1,527
68,79,3,12,1,528
68,80,3,13,2,17
68,80,2,13,2,26
68,80,2,13,2,79
68,80,3,13,2,113
68,80,2,13,2,116
68,80,1,13,2,179
68,80,1,13,2,271
68,80,2,13,2,272
68,80,2,13,2,285
68,80,3,13,2,290
68,80,2,13,2,295
68,80,3,13,2,299
68,80,3,13,2,324
68,80,4,13,2,379
68,80,2,13,2,453
68,80,2,13,2,485
68,80,3,13,2,492
68,80,3,13,2,544
68,81,2,14,3,26
68,81,3,14,3,47
68,81,4,14,3,109
68,81,2,14,3,110
68,81,2,14,3,113
68,81,1,14,3,116
68,81,4,14,3,171
68,81,1,14,3,188
68,81,4,14,3,192
68,81,4,14,3,194
68,81,4,14,3,200
68,81,3,14,3,269
68,81,2,14,3,273
68,81,1,14,3,285
68,81,3,14,3,286
68,81,2,14,3,290
68,81,1,14,3,295
68,81,2,14,3,299
68,81,4,14,3,301
68,81,2,14,3,324
68,81,1,14,3,327
68,81,2,14,3,341
68,81,2,14,3,342
68,81,2,14,3,387
68,81,4,14,3,408
68,81,2,14,3,476
68,81,2,14,3,485
68,81,4,14,3,492
68,81,2,14,3,525
68,81,2,14,3,528
68,81,2,14,3,538
68,81,2,14,3,544
68,82,2,15,4,16
68,82,2,15,4,26
68,82,2,15,4,47
68,82,2,15,4,109
68,82,3,15,4,112
68,82,3,15,4,127
68,82,3,15,4,154
68,82,3,15,4,163
68,82,3,15,4,175
68,82,1,15,4,188
68,82,1,15,4,190
68,82,3,15,4,192
68,82,3,15,4,200
68,82,4,15,4,244
68,82,4,15,4,269
68,82,2,15,4,271
68,82,3,15,4,272
68,82,1,15,4,290
68,82,1,15,4,299
68,82,3,15,4,301
68,82,4,15,4,327
68,82,2,15,4,363
68,82,1,15,4,387
68,82,1,15,4,525
68,82,2,15,4,528
68,82,1,15,4,544
68,83,1,16,5,16
68,83,3,16,5,26
68,83,3,16,5,47
68,83,2,16,5,154
68,83,1,16,5,188
68,83,3,16,5,200
68,83,3,16,5,269
68,83,3,16,5,295
68,83,2,16,5,301
68,83,4,16,5,304
68,83,1,16,5,363
68,83,3,16,5,476
68,83,2,16,5,492
68,83,3,16,5,528
68,83,1,16,5,530
68,84,2,17,6,26
68,84,4,17,6,113
68,84,2,17,6,154
68,84,2,17,6,169
68,84,2,17,6,173
68,84,2,17,6,174
68,84,2,17,6,194
68,84,2,17,6,200
68,84,2,17,6,269
68,84,3,17,6,271
68,84,2,17,6,286
68,84,2,17,6,295
68,84,1,17,6,299
68,84,2,17,6,301
68,84,1,17,6,379
68,84,2,17,6,528
68,84,1,17,6,544
68,84,1,17,6,548
68,85,2,18,7,26
68,85,3,18,7,84
68,85,1,18,7,113
68,85,1,18,7,163
68,85,2,18,7,174
68,85,2,18,7,191
68,85,1,18,7,192
68,85,2,18,7,194
68,85,2,18,7,200
68,85,2,18,7,220
68,85,2,18,7,285
68,85,4,18,7,292
68,85,4,18,7,351
68,85,2,18,7,453
68,85,2,18,7,485
68,85,1,18,7,492
68,85,2,18,7,506
68,85,4,18,7,525
68,85,2,18,7,527
68,86,3,19,1,26
68,86,1,19,1,112
68,86,3,19,1,141
68,86,1,19,1,191
68,86,1,19,1,192
68,86,1,19,1,194
68,86,3,19,1,226
68,86,1,19,1,244
68,86,2,19,1,271
68,86,4,19,1,273
68,86,3,19,1,285
68,86,4,19,1,290
68,86,1,19,1,292
68,86,3,19,1,323
68,86,3,19,1,327
68,86,1,19,1,334
68,86,3,19,1,351
68,86,1,19,1,453
68,86,3,19,1,525
68,86,2,19,1,527
68,86,4,19,1,544
68,87,3,20,2,26
68,87,4,20,2,31
68,87,1,20,2,47
68,87,2,20,2,79
68,87,3,20,2,141
68,87,3,20,2,186
68,87,4,20,2,189
68,87,2,20,2,191
68,87,3,20,2,200
68,87,3,20,2,273
68,87,3,20,2,285
68,87,3,20,2,290
68,87,4,20,2,292
68,87,3,20,2,295
68,87,3,20,2,299
68,87,2,20,2,323
68,87,2,20,2,327
68,87,2,20,2,351
68,87,4,20,2,370
68,87,2,20,2,398
68,87,2,20,2,453
68,87,3,20,2,472
68,87,3,20,2,544
68,88,3,21,3,31
68,88,2,21,3,47
68,88,1,21,3,79
68,88,4,21,3,112
68,88,2,21,3,166
68,88,2,21,3,171
68,88,4,21,3,174
68,88,2,21,3,186
68,88,4,21,3,192
68,88,4,21,3,194
68,88,2,21,3,200
68,88,4,21,3,224
68,88,2,21,3,269
68,88,2,21,3,273
68,88,2,21,3,285
68,88,4,21,3,286
68,88,2,21,3,290
68,88,1,21,3,292
68,88,2,21,3,299
68,88,3,21,3,321
68,88,1,21,3,323
68,88,1,21,3,327
68,88,4,21,3,352
68,88,1,21,3,374
68,88,2,21,3,398
68,88,1,21,3,453
68,88,2,21,3,472
68,88,2,21,3,482
68,88,4,21,3,492
68,88,2,21,3,530
68,88,2,21,3,544
68,89,2,22,4,17
68,89,3,22,4,47
68,89,4,22,4,79
68,89,4,22,4,109
68,89,1,22,4,111
68,89,3,22,4,112
68,89,3,22,4,141
68,89,3,22,4,154
68,89,1,22,4,170
68,89,1,22,4,171
68,89,2,22,4,186
68,89,3,22,4,189
68,89,2,22,4,190
68,89,4,22,4,191
68,89,4,22,4,192
68,89,3,22,4,194
68,89,3,22,4,224
68,89,1,22,4,269
68,89,2,22,4,273
68,89,1,22,4,290
68,89,1,22,4,292
68,89,1,22,4,299
68,89,4,22,4,323
68,89,2,22,4,324
68,89,4,22,4,327
68,89,2,22,4,363
68,89,4,22,4,374
68,89,4,22,4,453
68,89,3,22,4,485
68,89,3,22,4,492
68,89,3,22,4,508
68,89,1,22,4,525
68,89,4,22,4,528
68,89,3,22,4,544
68,90,3,23,5,16
68,90,2,23,5,31
68,90,2,23,5,47
68,90,3,23,5,79
68,90,2,23,5,112
68,90,1,23,5,114
68,90,2,23,5,141
68,90,3,23,5,192
