Snapshot Date,TTT,LOS,Hotel Name,Price,Rating,Reviews,Neighborhood,Breakfast,Free Cancellation,Rooms Left,Check-in,Check-out
2025-03-16,4,5,Four Points by Sheraton Manhattan SoHo Village,1222,Fully,"1,003",New York,No,Yes,5,2025-03-20,2025-03-25
2025-03-16,4,5,Embassy Suites by Hilton New York Manhattan Times Square,1450,Reserve,"2,064",New York,Yes,No,N/A,2025-03-20,2025-03-25
2025-03-16,4,5,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,1520,Fully,"1,097",Chelsea,Yes,Yes,N/A,2025-03-20,2025-03-25
2025-03-16,4,5,Holiday Inn Manhattan 6th Ave - Chelsea by IHG,1040,Good,"1,009",Chelsea,No,No,N/A,2025-03-20,2025-03-25
2025-03-16,4,5,Hilton Brooklyn New York,1604,Reserve,"1,009",Brooklyn,No,No,N/A,2025-03-20,2025-03-25
2025-03-16,4,5,Hampton Inn Manhattan-Chelsea,1232,Fully,"1,358",Chelsea,Yes,Yes,6,2025-03-20,2025-03-25
2025-03-16,4,5,HGU New York,1010,Fully,"1,001",New York,No,Yes,1,2025-03-20,2025-03-25
2025-03-16,4,5,The Muse New York,1482,Fully,"1,285",Theater District,No,Yes,1,2025-03-20,2025-03-25
2025-03-16,4,5,The Lucerne Hotel,1566,Fully,"2,051",Upper West Side,No,Yes,1,2025-03-20,2025-03-25
2025-03-16,4,5,Hilton Garden Inn New York/Central Park South-Midtown West,1552,Reserve,"1,754",Theater District,No,No,3,2025-03-20,2025-03-25
2025-03-16,4,5,Cambria Hotel New York - Chelsea,1193,Fully,"1,003",Chelsea,No,Yes,N/A,2025-03-20,2025-03-25
2025-03-16,4,5,St Marks Hotel,670,Fully,"1,002",New York,No,Yes,1,2025-03-20,2025-03-25
2025-03-16,4,5,The Shelburne Sonesta New York,1178,Excellent,"1,526",New York,No,No,N/A,2025-03-20,2025-03-25
2025-03-16,4,5,Carnegie Hotel,1444,Fully,"1,007",New York,No,Yes,7,2025-03-20,2025-03-25
2025-03-16,4,5,Pod 39,980,Fully,"1,337",New York,No,Yes,N/A,2025-03-20,2025-03-25
2025-03-16,4,5,Archer Hotel New York,1572,Fully,"1,197",Central New York City,No,Yes,N/A,2025-03-20,2025-03-25
2025-03-16,4,5,NobleDEN Hotel,1572,Exceptional,"1,120",New York,No,No,N/A,2025-03-20,2025-03-25
2025-03-16,4,5,Holiday Inn Express New York City Times Square by IHG,1221,Good,"1,543",New York,Yes,No,2,2025-03-20,2025-03-25
2025-03-16,4,5,Citadines Connect Fifth Avenue New York,1353,Fully,"1,327",Central New York City,Yes,Yes,N/A,2025-03-20,2025-03-25
2025-03-16,4,5,Soho 54,881,Good,"1,008",New York,No,No,133,2025-03-20,2025-03-25
2025-03-16,4,5,Moxy NYC Chelsea,1482,Fully,"1,006",Chelsea,No,Yes,4,2025-03-20,2025-03-25
2025-03-16,4,5,Hyatt Grand Central New York,1790,Fully,"4,880",New York,No,Yes,6,2025-03-20,2025-03-25
2025-03-16,4,5,Sheraton New York Times Square Hotel,1686,Fully,"3,266",Theater District,No,Yes,N/A,2025-03-20,2025-03-25
2025-03-16,4,5,Hotel Indigo Lower East Side New York by IHG,1168,Very,"1,388",New York,No,No,N/A,2025-03-20,2025-03-25
2025-03-16,4,5,Ace Hotel New York,1400,Very,"1,004",New York,No,No,N/A,2025-03-20,2025-03-25
2025-03-16,4,5,Hilton New York Fashion District,1250,Very,"1,025",Chelsea,No,No,N/A,2025-03-20,2025-03-25
2025-03-16,4,5,Moxy NYC Downtown,1181,Excellent,"1,407",New York,No,No,5,2025-03-20,2025-03-25
2025-03-16,4,5,Hyatt Place New York City/Times Square,1364,Fully,"2,450",New York,Yes,Yes,N/A,2025-03-20,2025-03-25
2025-03-16,4,5,Best Western Premier Empire State Hotel,1050,Wonderful,996,New York,No,No,1,2025-03-20,2025-03-25
2025-03-16,4,5,W New York - Times Square,1656,Excellent,"1,447",Theater District,No,No,5,2025-03-20,2025-03-25
2025-03-16,4,5,Hotel Indigo - NYC Downtown - Wall Street by IHG,1101,Wonderful,"1,131",New York,No,No,N/A,2025-03-20,2025-03-25
2025-03-16,4,5,Grayson Hotel in the Unbound Collection by Hyatt,1643,Fully,634,Central New York City,No,Yes,224,2025-03-20,2025-03-25
2025-03-16,4,5,"The Beekman Tower, Trademark Collection by Wyndham",1457,Fully,438,New York,No,Yes,3,2025-03-20,2025-03-25
2025-03-16,4,5,Fairfield Inn by Marriott New York Manhattan/Fifth Avenue,1121,Fully,"1,006",New York,Yes,Yes,4,2025-03-20,2025-03-25
2025-03-16,4,5,Kimpton Theta New York - Times Square by IHG,1579,Wonderful,872,Theater District,No,No,N/A,2025-03-20,2025-03-25
2025-03-16,4,5,Moxy NYC East Village,1871,Fully,"1,005",New York,No,Yes,4,2025-03-20,2025-03-25
2025-03-16,4,5,Millennium Hilton New York One UN Plaza,1630,Very,"1,749",New York,No,No,1,2025-03-20,2025-03-25
2025-03-16,4,5,Ameritania Hotel at Times Square,1343,Fully,"3,793",Theater District,No,Yes,N/A,2025-03-20,2025-03-25
2025-03-16,4,5,Hilton Club The Central at 5th New York,1651,Fully,790,New York,No,Yes,1,2025-03-20,2025-03-25
2025-03-16,4,5,Life Hotel New York,1253,Fully,"1,008",New York,No,Yes,N/A,2025-03-20,2025-03-25
2025-03-16,4,5,The Hotel @ Fifth Avenue,1219,Fully,"1,588",New York,No,Yes,N/A,2025-03-20,2025-03-25
2025-03-16,4,5,Aloft New York Chelsea,1173,Fully,617,Chelsea,No,Yes,1,2025-03-20,2025-03-25
2025-03-16,4,5,Millennium Downtown New York,1296,Fully,"2,282",New York,No,Yes,3,2025-03-20,2025-03-25
2025-03-16,4,5,Sheraton Tribeca New York Hotel,1292,Fully,"1,533",New York,No,Yes,4,2025-03-20,2025-03-25
2025-03-16,4,5,Renaissance New York Times Square Hotel by Marriott,1647,Fully,"1,338",Theater District,No,Yes,N/A,2025-03-20,2025-03-25
2025-03-16,4,5,CIVILIAN Hotel,1515,Fully,"1,801",New York,No,Yes,N/A,2025-03-20,2025-03-25
2025-03-16,4,5,Element New York Times Square West,1280,Fully,"2,318",New York,Yes,Yes,2,2025-03-20,2025-03-25
2025-03-16,5,1,Millennium Hilton New York One UN Plaza,272,Very,"1,749",New York,No,No,2,2025-03-21,2025-03-22
2025-03-16,5,1,Home2 Suites By Hilton New York Times Square,280,Excellent,"2,092",Theater District,Yes,No,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,"PUBLIC, an Ian Schrager hotel",485,Fully,"2,815",New York,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Courtyard New York Manhattan/ Midtown East,265,Excellent,"2,245",New York,No,No,5,2025-03-21,2025-03-22
2025-03-16,5,1,Doubletree by Hilton New York Times Square South,229,Fully,"4,093",New York,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,AC Hotel by Marriott New York Downtown,211,Fully,"1,007",New York,No,Yes,5,2025-03-21,2025-03-22
2025-03-16,5,1,Fairfield Inn & Suites New York Manhattan/Times Square South,246,Fully,"1,318",New York,Yes,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Virgin Hotels New York City,328,Fully,"2,331",New York,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Hyatt Place New York / Chelsea,239,Fully,"2,265",Chelsea,Yes,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,"The Lexington Hotel, Autograph Collection",240,Very,"1,198",New York,No,No,5,2025-03-21,2025-03-22
2025-03-16,5,1,Courtyard by Marriott New York City Manhattan Fifth Avenue,219,Very,"1,006",New York,No,No,5,2025-03-21,2025-03-22
2025-03-16,5,1,Tempo by Hilton New York Times Square,335,Exceptional,"3,863",Theater District,No,No,1,2025-03-21,2025-03-22
2025-03-16,5,1,Hampton Inn Manhattan/Times Square South,218,Fully,"1,535",New York,Yes,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Motto by Hilton New York City Chelsea,241,Fully,"1,403",Chelsea,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Hilton Garden Inn New York Times Square South,277,Fully,"4,016",New York,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Pod Times Square,198,Wonderful,"4,325",New York,No,No,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Hilton Garden Inn New York/Midtown Park Ave,220,Excellent,"1,026",New York,No,No,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,The Belvedere Hotel,227,Very,"3,559",New York,No,No,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,InterContinental New York Barclay by IHG,267,Fully,"1,006",New York,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Courtyard by Marriott New York World Trade Center Area,222,Fully,817,New York,No,Yes,2,2025-03-21,2025-03-22
2025-03-16,5,1,Hampton Inn Manhattan/Times Square Central,255,Fully,"1,927",Theater District,Yes,Yes,2,2025-03-21,2025-03-22
2025-03-16,5,1,Truss Hotel Times Square,237,Very,"2,389",New York,No,No,24,2025-03-21,2025-03-22
2025-03-16,5,1,Hyatt Grand Central New York,289,Fully,"4,880",New York,No,Yes,1,2025-03-21,2025-03-22
2025-03-16,5,1,citizenM New York Times Square,278,Fully,"1,438",Theater District,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,The Muse New York,287,Fully,"1,285",Theater District,No,Yes,1,2025-03-21,2025-03-22
2025-03-16,5,1,Residence Inn by Marriott New York Manhattan/Midtown East,255,Wonderful,"1,002",New York,Yes,No,4,2025-03-21,2025-03-22
2025-03-16,5,1,YOTEL New York Times Square,241,Good,"2,107",New York,No,No,72,2025-03-21,2025-03-22
2025-03-16,5,1,Hilton Garden Inn New York/West 35th Street,242,Wonderful,"2,459",New York,No,No,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Hilton Garden Inn New York/Central Park South-Midtown West,411,Fully,"1,754",Theater District,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Hampton Inn New York Times Square,305,Very,"2,584",Theater District,Yes,No,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Hotel 1200,318,Fully,40,Brooklyn,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Millennium Hilton New York One UN Plaza,272,Very,"1,749",New York,No,No,2,2025-03-21,2025-03-22
2025-03-16,5,1,Arlo Midtown,278,Fully,"5,438",New York,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,DoubleTree by Hilton New York Times Square West,230,Fully,"1,819",New York,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,302,Fully,"1,097",Chelsea,Yes,Yes,5,2025-03-21,2025-03-22
2025-03-16,5,1,Courtyard New York Manhattan/Times Square West,289,Fully,"1,443",New York,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Virgin Hotels New York City,328,Fully,"2,331",New York,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Hilton Garden Inn New York/Manhattan-Midtown East,229,Fully,"1,327",New York,No,Yes,1,2025-03-21,2025-03-22
2025-03-16,5,1,Hotel 32 32,240,Very,"2,043",New York,No,No,2,2025-03-21,2025-03-22
2025-03-16,5,1,Courtyard by Marriott New York Manhattan/Times Square,266,Excellent,"1,009",New York,No,No,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Hilton New York Fashion District,230,Very,"1,025",Chelsea,No,No,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,"Marriott Vacation Club®, New York City",232,Fully,"1,009",New York,No,Yes,4,2025-03-21,2025-03-22
2025-03-16,5,1,Archer Hotel New York,301,Fully,"1,197",Central New York City,No,Yes,1,2025-03-21,2025-03-22
2025-03-16,5,1,DoubleTree by Hilton Hotel New York City - Chelsea,255,Fully,"1,564",Chelsea,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Sheraton New York Times Square Hotel,290,Good,"3,266",Theater District,No,No,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Radio City Apartments,271,Fully,"4,157",Theater District,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Hotel Edison Times Square,243,Fully,"4,520",Theater District,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Moxy NYC Chelsea,281,Fully,"1,006",Chelsea,No,Yes,5,2025-03-21,2025-03-22
2025-03-16,5,1,Hampton Inn Manhattan Grand Central,277,Fully,"1,158",New York,Yes,Yes,3,2025-03-21,2025-03-22
2025-03-16,5,1,Hampton Inn Madison Square Garden Area Hotel,324,Fully,"1,125",Chelsea,Yes,Yes,1,2025-03-21,2025-03-22
2025-03-16,5,1,Courtyard by Marriott New York Manhattan/Midtown West,318,Fully,"1,002",New York,No,Yes,3,2025-03-21,2025-03-22
2025-03-16,5,1,Little Charlie Hotel,231,Exceptional,923,New York,Yes,No,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Fairfield by Marriott New York Manhattan Times Square,258,Wonderful,"1,436",New York,Yes,No,5,2025-03-21,2025-03-22
2025-03-16,5,1,Embassy Suites by Hilton New York Manhattan Times Square,274,Very,"2,064",New York,Yes,No,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Renaissance New York Midtown Hotel,324,Fully,"1,004",New York,No,Yes,5,2025-03-21,2025-03-22
2025-03-16,5,1,"The Draper New York, Tapestry Collection by Hilton",232,Excellent,846,New York,No,No,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Hotel Hendricks,251,Fully,"1,369",Central New York City,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Hampton Inn Manhattan-Chelsea,251,Fully,"1,358",Chelsea,Yes,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Hampton Inn Brooklyn/Downtown,337,Fully,"1,300",Downtown Brooklyn,Yes,Yes,3,2025-03-21,2025-03-22
2025-03-16,5,1,Omni Berkshire Place,346,Fully,"1,730",New York,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Hotel 57 by LuxUrban,271,Very,"1,615",New York,No,No,78,2025-03-21,2025-03-22
2025-03-16,5,1,Hilton Garden Inn New York/Manhattan-Chelsea,273,Fully,"2,665",Chelsea,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Citadines Connect Fifth Avenue New York,269,Fully,"1,327",Central New York City,Yes,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Hilton Garden Inn New York Times Square North,286,Fully,"3,019",Central New York City,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,TownePlace Suites by Marriott New York Manhattan,241,Excellent,"1,006",New York,Yes,No,4,2025-03-21,2025-03-22
2025-03-16,5,1,Moxy NYC Downtown,252,Excellent,"1,407",New York,No,No,5,2025-03-21,2025-03-22
2025-03-16,5,1,The Gotham Hotel,260,Excellent,"1,000",New York,No,No,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Hotel AKA NoMad,308,Fully,"1,002",New York,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,The New Yorker A Wyndham Hotel,267,Fully,"5,216",New York,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Sheraton Tribeca New York Hotel,232,Fully,"1,533",New York,No,Yes,5,2025-03-21,2025-03-22
2025-03-16,5,1,Grayson Hotel in the Unbound Collection by Hyatt,291,Fully,634,Central New York City,No,Yes,2,2025-03-21,2025-03-22
2025-03-16,5,1,70 Park Avenue,255,Fully,"1,172",New York,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,The Maritime Hotel,312,Fully,"1,083",New York,Yes,Yes,1,2025-03-21,2025-03-22
2025-03-16,5,1,The Fifty Sonesta Hotel New York,254,Very,"1,198",New York,No,No,31,2025-03-21,2025-03-22
2025-03-16,5,1,Hyatt Place New York City/Times Square,278,Fully,"2,450",New York,Yes,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Homewood Suites New York/Midtown Manhattan Times Square,316,Fully,"1,177",New York,Yes,Yes,2,2025-03-21,2025-03-22
2025-03-16,5,1,Park Terrace Hotel,398,Fully,"1,535",Central New York City,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Warwick New York,331,Wonderful,"1,479",Central New York City,No,No,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,"Club Quarters Hotel, Grand Central",295,Fully,"2,341",New York,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Residence Inn Marriott New York Downtown Manhattan/WTC Area,254,Wonderful,"1,010",New York,Yes,No,5,2025-03-21,2025-03-22
2025-03-16,5,1,Hampton Inn Manhattan/Times Square South,218,Fully,"1,535",New York,Yes,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Millennium Hotel Broadway Times Square,306,Fully,"5,172",Theater District,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Element New York Times Square West,246,Fully,"2,318",New York,Yes,Yes,5,2025-03-21,2025-03-22
2025-03-16,5,1,Romer Hell's Kitchen,278,Fully,"1,686",New York,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,citizenM New York Bowery,301,Fully,"1,361",New York,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,EVEN Hotel New York - Midtown East by IHG,238,Fully,"1,382",New York,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,New York Hilton Midtown,316,Very,"2,632",Central New York City,No,No,1,2025-03-21,2025-03-22
2025-03-16,5,1,"The Cloud One New York-Downtown, by the Motel One Group",243,Fully,"1,003",New York,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Hilton Garden Inn New York/Manhattan-Midtown East,229,Fully,"1,327",New York,No,Yes,1,2025-03-21,2025-03-22
2025-03-16,5,1,"The Bernic Hotel New York City, Tapestry Collection by Hilton",240,Fully,"1,001",New York,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,"Dream Midtown, by Hyatt",253,Fully,"1,289",New York,No,Yes,1,2025-03-21,2025-03-22
2025-03-16,5,1,Mint House at 70 Pine,298,Exceptional,"1,002",New York,No,No,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Broadway Plaza Hotel,318,Exceptional,"1,563",New York,No,No,1,2025-03-21,2025-03-22
2025-03-16,5,1,Hotel Indigo NYC Financial District by IHG,232,Fully,675,New York,No,Yes,6,2025-03-21,2025-03-22
2025-03-16,5,1,Ameritania Hotel at Times Square,278,Fully,"3,793",Theater District,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Hotel Park Ave,249,Good,"1,281",New York,No,No,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,LUMA Hotel Times Square,342,Fully,"1,046",Theater District,No,Yes,2,2025-03-21,2025-03-22
2025-03-16,5,1,Hilton Garden Inn New York/Times Square Central,249,Very,"2,086",Theater District,No,No,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Pestana Park Avenue,271,Fully,591,New York,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,1,Hotel Boutique at Grand Central,295,Fully,"1,202",New York,No,Yes,N/A,2025-03-21,2025-03-22
2025-03-16,5,2,Millennium Hilton New York One UN Plaza,638,Very,"1,749",New York,No,No,1,2025-03-21,2025-03-23
2025-03-16,5,2,Virgin Hotels New York City,714,Fully,"2,331",New York,No,Yes,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,"PUBLIC, an Ian Schrager hotel",881,Fully,"2,815",New York,No,Yes,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Courtyard New York Manhattan/ Midtown East,543,Excellent,"2,245",New York,No,No,5,2025-03-21,2025-03-23
2025-03-16,5,2,AC Hotel by Marriott New York Downtown,464,Fully,"1,007",New York,No,Yes,5,2025-03-21,2025-03-23
2025-03-16,5,2,70 Park Avenue,481,Fully,"1,172",New York,No,Yes,1,2025-03-21,2025-03-23
2025-03-16,5,2,"The Lexington Hotel, Autograph Collection",525,Very,"1,198",New York,No,No,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Hilton Garden Inn New York/Central Park South-Midtown West,911,Fully,"1,754",Theater District,No,Yes,1,2025-03-21,2025-03-23
2025-03-16,5,2,Doubletree by Hilton New York Times Square South,559,Fully,"4,093",New York,No,Yes,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Truss Hotel Times Square,510,Very,"2,389",New York,No,No,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Motto by Hilton New York City Chelsea,523,Fully,"1,403",Chelsea,No,Yes,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,The Lombardy Hotel,588,Fully,"1,011",New York,No,Yes,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Hampton Inn Manhattan Grand Central,570,Fully,"1,158",New York,Yes,Yes,3,2025-03-21,2025-03-23
2025-03-16,5,2,San Carlos Hotel,610,Fully,"1,384",New York,No,Yes,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,InterContinental New York Barclay by IHG,569,Fully,"1,006",New York,No,Yes,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Virgin Hotels New York City,714,Fully,"2,331",New York,No,Yes,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Archer Hotel New York,636,Fully,"1,197",Central New York City,No,Yes,1,2025-03-21,2025-03-23
2025-03-16,5,2,Hyatt Place New York / Chelsea,558,Fully,"2,265",Chelsea,Yes,Yes,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Omni Berkshire Place,680,Fully,"1,730",New York,No,Yes,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Courtyard by Marriott New York World Trade Center Area,464,Fully,817,New York,No,Yes,2,2025-03-21,2025-03-23
2025-03-16,5,2,Grayson Hotel in the Unbound Collection by Hyatt,620,Fully,634,Central New York City,No,Yes,1,2025-03-21,2025-03-23
2025-03-16,5,2,Park Terrace Hotel,796,Fully,"1,535",Central New York City,No,Yes,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,583,Fully,"1,097",Chelsea,Yes,Yes,5,2025-03-21,2025-03-23
2025-03-16,5,2,Pod Times Square,453,Wonderful,"4,325",New York,No,No,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,The Muse New York,611,Fully,"1,285",Theater District,No,Yes,1,2025-03-21,2025-03-23
2025-03-16,5,2,Fitzpatrick Grand Central,496,Fully,"1,002",New York,No,Yes,1,2025-03-21,2025-03-23
2025-03-16,5,2,Hotel AKA NoMad,615,Fully,"1,002",New York,No,Yes,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Fairfield Inn & Suites New York Manhattan/Times Square South,573,Wonderful,"1,318",New York,Yes,No,5,2025-03-21,2025-03-23
2025-03-16,5,2,Hampton Inn Brooklyn/Downtown,683,Fully,"1,300",Downtown Brooklyn,Yes,Yes,1,2025-03-21,2025-03-23
2025-03-16,5,2,Home2 Suites By Hilton New York Times Square,663,Reserve,"2,092",Theater District,Yes,No,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Hotel 1200,636,Fully,40,Brooklyn,No,Yes,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Renaissance New York Midtown Hotel,647,Fully,"1,004",New York,No,Yes,5,2025-03-21,2025-03-23
2025-03-16,5,2,W New York - Times Square,595,Excellent,"1,447",Theater District,No,No,5,2025-03-21,2025-03-23
2025-03-16,5,2,The Maritime Hotel,625,Fully,"1,083",New York,Yes,Yes,60,2025-03-21,2025-03-23
2025-03-16,5,2,Sheraton New York Times Square Hotel,608,Good,"3,266",Theater District,No,No,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Hyatt Grand Central New York,659,Fully,"4,880",New York,No,Yes,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Tempo by Hilton New York Times Square,803,Exceptional,"3,863",Theater District,No,No,3,2025-03-21,2025-03-23
2025-03-16,5,2,Residence Inn Marriott New York Downtown Manhattan/WTC Area,526,Wonderful,"1,010",New York,Yes,No,5,2025-03-21,2025-03-23
2025-03-16,5,2,Hard Rock Hotel New York,936,Exceptional,"4,118",Theater District,No,No,129,2025-03-21,2025-03-23
2025-03-16,5,2,Cambria Hotel New York - Chelsea,571,Fully,"1,003",Chelsea,No,Yes,87,2025-03-21,2025-03-23
2025-03-16,5,2,citizenM New York Times Square,659,Fully,"1,438",Theater District,No,Yes,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,The Kimberly Hotel,923,Fully,"1,461",New York,No,Yes,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,"The Cloud One New York-Downtown, by the Motel One Group",487,Fully,"1,003",New York,No,Yes,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Millennium Hilton New York One UN Plaza,638,Very,"1,749",New York,No,No,1,2025-03-21,2025-03-23
2025-03-16,5,2,"The Draper New York, Tapestry Collection by Hilton",498,Excellent,846,New York,No,No,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,The Belvedere Hotel,542,Fully,"3,559",New York,No,Yes,115,2025-03-21,2025-03-23
2025-03-16,5,2,"Gild Hall, A Thompson Hotel, by Hyatt",636,Fully,"1,001",New York,No,Yes,1,2025-03-21,2025-03-23
2025-03-16,5,2,The Gotham Hotel,635,Excellent,"1,000",New York,No,No,1,2025-03-21,2025-03-23
2025-03-16,5,2,Hilton Brooklyn New York,743,Fully,"1,009",Brooklyn,No,Yes,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Hampton Inn New York Times Square,721,Reserve,"2,584",Theater District,Yes,No,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Empire Hotel,631,Fully,"5,247",New York,No,Yes,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Ace Hotel New York,616,Very,"1,004",New York,No,No,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Courtyard by Marriott New York Manhattan/Times Square,591,Excellent,"1,009",New York,No,No,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Hilton Garden Inn New York/Midtown Park Ave,520,Reserve,"1,026",New York,No,No,4,2025-03-21,2025-03-23
2025-03-16,5,2,Hilton Garden Inn New York/West 35th Street,571,Wonderful,"2,459",New York,No,No,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Park Lane New York,807,Excellent,"1,390",Central New York City,No,No,159,2025-03-21,2025-03-23
2025-03-16,5,2,citizenM New York Bowery,647,Fully,"1,361",New York,No,Yes,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,"Martinique New York on Broadway, Curio Collection by Hilton",637,Reserve,"1,484",New York,No,No,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,Hilton Garden Inn New York/Midtown Park Ave,520,Reserve,"1,026",New York,No,No,4,2025-03-21,2025-03-23
2025-03-16,5,2,Residence Inn by Marriott New York Manhattan/Midtown East,590,Wonderful,"1,002",New York,Yes,No,4,2025-03-21,2025-03-23
2025-03-16,5,2,YOTEL New York Times Square,546,Good,"2,107",New York,No,No,167,2025-03-21,2025-03-23
2025-03-16,5,2,Hotel Indigo NYC Financial District by IHG,510,Fully,675,New York,No,Yes,3,2025-03-21,2025-03-23
2025-03-16,5,2,Embassy Suites by Hilton New York Manhattan Times Square,638,Reserve,"2,064",New York,Yes,No,N/A,2025-03-21,2025-03-23
2025-03-16,5,2,"Dream Midtown, by Hyatt",529,Fully,"1,289",New York,No,Yes,43,2025-03-21,2025-03-23
2025-03-16,5,2,Moxy NYC Downtown,533,Excellent,"1,407",New York,No,No,5,2025-03-21,2025-03-23
2025-03-16,5,2,Radio City Apartments,620,Fully,"4,157",Theater District,No,Yes,N/A,2025-03-21,2025-03-23
