Snapshot Date,TTT,LOS,Hotel Name,Price,Rating,Reviews,Neighborhood,Breakfast,Free Cancellation,Rooms Left,Check-in,Check-out
2025-03-18,2,3,World Center Hotel,876,Fully,"2,313",New York,No,Yes,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,DoubleTree by Hilton New York Times Square West,740,Reserve,"1,829",New York,No,No,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Courtyard by Marriott New York Downtown Manhattan/Financial District,651,Fully,"1,007",New York,No,Yes,2,2025-03-20,2025-03-23
2025-03-18,2,3,Hilton New York Fashion District,742,Reserve,"1,027",Chelsea,No,No,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Embassy Suites by Hilton New York Manhattan Times Square,895,Reserve,"2,069",New York,Yes,No,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Hilton Garden Inn New York Times Square North,854,Reserve,"3,028",Central New York City,No,No,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,SpringHill Suites by Marriott New York Manhattan/Chelsea,778,Fully,879,Chelsea,Yes,Yes,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Arlo Midtown,909,Wonderful,"5,452",New York,No,No,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Virgin Hotels New York City,1100,Fully,"2,340",New York,No,Yes,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Citadines Connect Fifth Avenue New York,789,Fully,"1,332",Central New York City,Yes,Yes,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,InterContinental New York Barclay by IHG,924,Excellent,"1,010",New York,No,No,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Hampton Inn Manhattan/Times Square Central,854,Reserve,"1,929",Theater District,Yes,No,1,2025-03-20,2025-03-23
2025-03-18,2,3,Courtyard New York Manhattan/ Midtown East,937,Excellent,"2,250",New York,No,No,3,2025-03-20,2025-03-23
2025-03-18,2,3,Hampton Inn New York Times Square,816,Fully,"2,590",Theater District,Yes,Yes,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Hampton Inn Manhattan-Chelsea,739,Fully,"1,362",Chelsea,Yes,Yes,4,2025-03-20,2025-03-23
2025-03-18,2,3,The Lombardy Hotel,992,Fully,"1,016",New York,No,Yes,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Holiday Inn Manhattan 6th Ave - Chelsea by IHG,636,Good,"1,011",Chelsea,No,No,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Hyatt Grand Central New York,1028,Fully,"4,896",New York,No,Yes,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Courtyard New York Manhattan/Times Square West,868,Fully,"1,446",New York,No,Yes,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Hilton Club The Central at 5th New York,935,Reserve,790,New York,No,No,7,2025-03-20,2025-03-23
2025-03-18,2,3,Moxy NYC Downtown,765,Excellent,"1,412",New York,No,No,5,2025-03-20,2025-03-23
2025-03-18,2,3,Homewood Suites New York/Midtown Manhattan Times Square,889,Reserve,"1,180",New York,Yes,No,1,2025-03-20,2025-03-23
2025-03-18,2,3,Hampton Inn Brooklyn/Downtown,755,Reserve,"1,304",Downtown Brooklyn,Yes,No,3,2025-03-20,2025-03-23
2025-03-18,2,3,Hampton Inn Manhattan Grand Central,856,Reserve,"1,159",New York,Yes,No,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,70 Park Avenue,784,Excellent,"1,178",New York,No,No,101,2025-03-20,2025-03-23
2025-03-18,2,3,Grayson Hotel in the Unbound Collection by Hyatt,955,Fully,638,Central New York City,No,Yes,129,2025-03-20,2025-03-23
2025-03-18,2,3,Fairfield Inn & Suites by Marriott New York ManhattanChelsea,629,Fully,"1,002",Chelsea,Yes,Yes,3,2025-03-20,2025-03-23
2025-03-18,2,3,Hyatt Place New York City/Times Square,809,Fully,"2,460",New York,Yes,Yes,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,"Martinique New York on Broadway, Curio Collection by Hilton",814,Reserve,"1,486",New York,No,No,6,2025-03-20,2025-03-23
2025-03-18,2,3,Pod Times Square,708,Wonderful,"4,339",New York,No,No,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Hotel Indigo Lower East Side New York by IHG,743,Very,"1,397",New York,No,No,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Hilton Garden Inn New York/West 35th Street,838,Reserve,"2,463",New York,No,No,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Park Lane New York,1228,Excellent,"1,391",Central New York City,No,No,5,2025-03-20,2025-03-23
2025-03-18,2,3,Kimpton Theta New York - Times Square by IHG,968,Fully,878,Theater District,No,Yes,77,2025-03-20,2025-03-23
2025-03-18,2,3,TownePlace Suites by Marriott New York Manhattan/Chelsea,793,Fully,727,Chelsea,Yes,Yes,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Element New York Times Square West,745,Reserve,"2,323",New York,Yes,No,5,2025-03-20,2025-03-23
2025-03-18,2,3,Courtyard by Marriott New York World Trade Center Area,671,Fully,824,New York,No,Yes,5,2025-03-20,2025-03-23
2025-03-18,2,3,"Club Quarters Hotel, World Trade Center",876,Fully,"1,601",New York,No,Yes,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Moxy NYC Chelsea,950,Fully,"1,007",Chelsea,No,Yes,4,2025-03-20,2025-03-23
2025-03-18,2,3,Courtyard by Marriott New York Manhattan / Chelsea,876,Fully,"1,005",Chelsea,No,Yes,5,2025-03-20,2025-03-23
2025-03-18,2,3,Hard Rock Hotel New York,1374,Exceptional,"4,131",Theater District,No,No,189,2025-03-20,2025-03-23
2025-03-18,2,3,"The Beekman, A Thompson Hotel, by Hyatt",1418,Fully,"1,002",New York,No,Yes,6,2025-03-20,2025-03-23
2025-03-18,2,3,St Marks Hotel,380,Fully,"1,005",New York,No,Yes,2,2025-03-20,2025-03-23
2025-03-18,2,3,"The Draper New York, Tapestry Collection by Hilton",735,Excellent,847,New York,No,No,2,2025-03-20,2025-03-23
2025-03-18,2,3,Residence Inn Marriott New York Downtown Manhattan/WTC Area,770,Wonderful,"1,012",New York,Yes,No,5,2025-03-20,2025-03-23
2025-03-18,2,3,Hotel Hendricks,843,Fully,"1,376",Central New York City,No,Yes,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Motto by Hilton New York City Chelsea,879,Reserve,"1,408",Chelsea,No,No,1,2025-03-20,2025-03-23
2025-03-18,2,3,The Westin New York Grand Central,983,Wonderful,"3,094",New York,No,No,1,2025-03-20,2025-03-23
2025-03-18,2,3,Hotel Park Ave,771,Good,"1,285",New York,No,No,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,OYO Times Square,682,Fully,"1,322",Theater District,No,Yes,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Four Points by Sheraton Manhattan SoHo Village,764,Fully,"1,004",New York,No,Yes,5,2025-03-20,2025-03-23
2025-03-18,2,3,Hilton Garden Inn New York/Midtown Park Ave,778,Reserve,"1,027",New York,No,No,2,2025-03-20,2025-03-23
2025-03-18,2,3,HGU New York,687,Very,"1,002",New York,No,No,1,2025-03-20,2025-03-23
2025-03-18,2,3,Hilton Garden Inn New York/Times Square Central,825,Reserve,"2,090",Theater District,No,No,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Home2 Suites by Hilton NY Long Island City/Manhattan View,647,Wonderful,"1,077",Queens,Yes,No,4,2025-03-20,2025-03-23
2025-03-18,2,3,Mint House at 70 Pine,952,Exceptional,"1,004",New York,No,No,2,2025-03-20,2025-03-23
2025-03-18,2,3,Millennium Hilton New York One UN Plaza,910,Reserve,"1,754",New York,No,No,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Omni Berkshire Place,1123,Fully,"1,741",New York,No,Yes,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,The Belvedere Hotel,822,Fully,"3,569",New York,No,Yes,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Park Central Hotel New York,838,Fully,"3,220",New York,No,Yes,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,The Renwick,954,Fully,"1,574",New York,No,Yes,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,The Muse New York,1026,Fully,"1,295",Theater District,No,Yes,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,Kixby,873,Wonderful,"1,325",New York,No,No,3,2025-03-20,2025-03-23
2025-03-18,2,3,Hampton Inn New York Times Square,816,Fully,"2,590",Theater District,Yes,Yes,N/A,2025-03-20,2025-03-23
2025-03-18,2,3,InterContinental New York Times Square by IHG,1029,Very,"1,015",New York,No,No,2,2025-03-20,2025-03-23
2025-03-18,2,4,Doubletree by Hilton New York Times Square South,986,Fully,"4,100",New York,No,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Homewood Suites New York/Midtown Manhattan Times Square,1092,Reserve,"1,180",New York,Yes,No,1,2025-03-20,2025-03-24
2025-03-18,2,4,"PUBLIC, an Ian Schrager hotel",1827,Fully,"2,817",New York,No,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,761,Reserve,"2,389",New York,No,No,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,DoubleTree by Hilton Hotel New York City - Chelsea,781,Fully,"1,568",Chelsea,No,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Doubletree by Hilton New York Times Square South,986,Fully,"4,100",New York,No,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Truss Hotel Times Square,849,Very,"2,392",New York,No,No,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,DoubleTree by Hilton New York Times Square West,884,Reserve,"1,829",New York,No,No,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,SpringHill Suites by Marriott New York Manhattan/Times Square South,957,Fully,"1,233",New York,Yes,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Hilton Garden Inn New York/Manhattan-Chelsea,973,Reserve,"2,672",Chelsea,No,No,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Four Points by Sheraton Manhattan SoHo Village,781,Fully,"1,004",New York,No,Yes,5,2025-03-20,2025-03-24
2025-03-18,2,4,Courtyard by Marriott New York Manhattan/Times Square,966,Fully,"1,009",New York,No,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Hilton Garden Inn New York/Central Park South-Midtown West,1234,Reserve,"1,762",Theater District,No,No,1,2025-03-20,2025-03-24
2025-03-18,2,4,Empire Hotel,955,Fully,"5,257",New York,No,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Hyatt Place New York / Chelsea,955,Fully,"2,275",Chelsea,Yes,Yes,5,2025-03-20,2025-03-24
2025-03-18,2,4,World Center Hotel,1018,Fully,"2,313",New York,No,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Tempo by Hilton New York Times Square,1339,Exceptional,"3,868",Theater District,No,No,4,2025-03-20,2025-03-24
2025-03-18,2,4,The New Yorker A Wyndham Hotel,932,Fully,"5,226",New York,No,Yes,6,2025-03-20,2025-03-24
2025-03-18,2,4,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,1097,Fully,"1,100",Chelsea,Yes,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Pod Times Square,826,Fully,"4,339",New York,No,Yes,102,2025-03-20,2025-03-24
2025-03-18,2,4,citizenM New York Times Square,1141,Fully,"1,446",Theater District,No,Yes,5,2025-03-20,2025-03-24
2025-03-18,2,4,Virgin Hotels New York City,1311,Wonderful,"2,340",New York,No,No,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,The Renwick,1052,Fully,"1,574",New York,No,Yes,5,2025-03-20,2025-03-24
2025-03-18,2,4,Residence Inn by Marriott New York Downtown Manhattan/Financial District,781,Fully,902,New York,Yes,Yes,6,2025-03-20,2025-03-24
2025-03-18,2,4,Park Terrace Hotel,1478,Fully,"1,542",Central New York City,No,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,TownePlace Suites by Marriott New York Manhattan/Chelsea,885,Fully,727,Chelsea,Yes,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Warwick New York,1102,Wonderful,"1,481",Central New York City,No,No,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,citizenM New York Bowery,1120,Fully,"1,365",New York,No,Yes,107,2025-03-20,2025-03-24
2025-03-18,2,4,Home2 Suites By Hilton New York Times Square,1150,Reserve,"2,102",Theater District,Yes,No,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Hampton Inn Madison Square Garden Area Hotel,1063,Fully,"1,128",Chelsea,Yes,Yes,1,2025-03-20,2025-03-24
2025-03-18,2,4,Hotel 1200,974,Fully,43,Brooklyn,No,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Cambria Hotel New York - Chelsea,864,Fully,"1,003",Chelsea,No,Yes,1,2025-03-20,2025-03-24
2025-03-18,2,4,Courtyard by Marriott New York Downtown Manhattan/Financial District,781,Fully,"1,007",New York,No,Yes,2,2025-03-20,2025-03-24
2025-03-18,2,4,"Club Quarters Hotel, Grand Central",1061,Fully,"2,347",New York,No,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Sheraton Tribeca New York Hotel,898,Fully,"1,539",New York,No,Yes,4,2025-03-20,2025-03-24
2025-03-18,2,4,SpringHill Suites by Marriott New York Manhattan/Chelsea,937,Fully,879,Chelsea,Yes,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Fairfield Inn & Suites New York Manhattan/Times Square South,1048,Wonderful,"1,326",New York,Yes,No,5,2025-03-20,2025-03-24
2025-03-18,2,4,Renaissance New York Times Square Hotel by Marriott,1130,Fully,"1,343",Theater District,No,Yes,5,2025-03-20,2025-03-24
2025-03-18,2,4,Hotel Boutique at Grand Central,1061,Fully,"1,206",New York,No,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,"Club Quarters Hotel, World Trade Center",1018,Fully,"1,601",New York,No,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Embassy Suites by Hilton New York Manhattan Times Square,1085,Reserve,"2,069",New York,Yes,No,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,DoubleTree by Hilton New York Times Square West,884,Reserve,"1,829",New York,No,No,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,W New York - Times Square,1166,Excellent,"1,453",Theater District,No,No,4,2025-03-20,2025-03-24
2025-03-18,2,4,AC Hotel by Marriott New York Downtown,927,Fully,"1,010",New York,No,Yes,2,2025-03-20,2025-03-24
2025-03-18,2,4,Hard Rock Hotel New York,1600,Exceptional,"4,131",Theater District,No,No,294,2025-03-20,2025-03-24
2025-03-18,2,4,Arlo Midtown,1097,Wonderful,"5,452",New York,No,No,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Hampton Inn Manhattan/Times Square Central,1040,Reserve,"1,929",Theater District,Yes,No,1,2025-03-20,2025-03-24
2025-03-18,2,4,Homewood Suites New York/Midtown Manhattan Times Square,1092,Reserve,"1,180",New York,Yes,No,1,2025-03-20,2025-03-24
2025-03-18,2,4,Hampton Inn Manhattan Grand Central,933,Fully,"1,159",New York,Yes,Yes,4,2025-03-20,2025-03-24
2025-03-18,2,4,Hampton Inn Manhattan-Chelsea,927,Fully,"1,362",Chelsea,Yes,Yes,4,2025-03-20,2025-03-24
2025-03-18,2,4,Hilton Garden Inn New York Times Square North,1050,Reserve,"3,028",Central New York City,No,No,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Hotel Indigo NYC Financial District by IHG,787,Wonderful,678,New York,No,No,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Hyatt Place New York City/Times Square,984,Fully,"2,460",New York,Yes,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Element New York Times Square West,905,Reserve,"2,323",New York,Yes,No,5,2025-03-20,2025-03-24
2025-03-18,2,4,"The Lexington Hotel, Autograph Collection",1013,Very,"1,211",New York,No,No,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Citadines Connect Fifth Avenue New York,972,Fully,"1,332",Central New York City,Yes,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Hilton Garden Inn New York/West 35th Street,1024,Reserve,"2,463",New York,No,No,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Hampton Inn New York Times Square,1014,Fully,"2,590",Theater District,Yes,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Hampton Inn Brooklyn/Downtown,919,Reserve,"1,304",Downtown Brooklyn,Yes,No,3,2025-03-20,2025-03-24
2025-03-18,2,4,Holiday Inn Manhattan 6th Ave - Chelsea by IHG,789,Good,"1,011",Chelsea,No,No,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Hilton New York Fashion District,933,Reserve,"1,027",Chelsea,No,No,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Kimpton Theta New York - Times Square by IHG,1167,Fully,878,Theater District,No,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Courtyard New York Manhattan/Times Square West,1077,Fully,"1,446",New York,No,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Courtyard New York Manhattan/ Midtown East,1177,Fully,"2,250",New York,No,Yes,3,2025-03-20,2025-03-24
2025-03-18,2,4,Hampton Inn Manhattan Grand Central,933,Fully,"1,159",New York,Yes,Yes,4,2025-03-20,2025-03-24
2025-03-18,2,4,Hyatt Grand Central New York,1306,Fully,"4,896",New York,No,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Moxy NYC Downtown,929,Excellent,"1,412",New York,No,No,4,2025-03-20,2025-03-24
2025-03-18,2,4,Grayson Hotel in the Unbound Collection by Hyatt,1191,Fully,638,Central New York City,No,Yes,160,2025-03-20,2025-03-24
2025-03-18,2,4,Fairfield Inn & Suites by Marriott New York ManhattanChelsea,782,Fully,"1,002",Chelsea,Yes,Yes,3,2025-03-20,2025-03-24
2025-03-18,2,4,Courtyard by Marriott New York World Trade Center Area,810,Fully,824,New York,No,Yes,5,2025-03-20,2025-03-24
2025-03-18,2,4,Hilton Garden Inn New York/Central Park South-Midtown West,1234,Reserve,"1,762",Theater District,No,No,1,2025-03-20,2025-03-24
2025-03-18,2,4,Hotel Indigo Lower East Side New York by IHG,910,Very,"1,397",New York,No,No,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,St Marks Hotel,500,Fully,"1,005",New York,No,Yes,1,2025-03-20,2025-03-24
2025-03-18,2,4,Best Western Premier Empire State Hotel,788,Wonderful,998,New York,No,No,1,2025-03-20,2025-03-24
2025-03-18,2,4,70 Park Avenue,981,Excellent,"1,178",New York,No,No,124,2025-03-20,2025-03-24
2025-03-18,2,4,CIVILIAN Hotel,1122,Fully,"1,804",New York,No,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Hilton Garden Inn New York/Midtown Park Ave,943,Reserve,"1,027",New York,No,No,2,2025-03-20,2025-03-24
2025-03-18,2,4,Courtyard by Marriott New York Manhattan / Chelsea,1079,Fully,"1,005",Chelsea,No,Yes,5,2025-03-20,2025-03-24
2025-03-18,2,4,InterContinental New York Barclay by IHG,1191,Excellent,"1,010",New York,No,No,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,"The Draper New York, Tapestry Collection by Hilton",912,Excellent,847,New York,No,No,2,2025-03-20,2025-03-24
2025-03-18,2,4,Moxy NYC Chelsea,1162,Fully,"1,007",Chelsea,No,Yes,4,2025-03-20,2025-03-24
2025-03-18,2,4,Residence Inn Marriott New York Downtown Manhattan/WTC Area,959,Wonderful,"1,012",New York,Yes,No,5,2025-03-20,2025-03-24
2025-03-18,2,4,Hotel Stanford,1081,Fully,"1,083",New York,Yes,Yes,2,2025-03-20,2025-03-24
2025-03-18,2,4,17John,1135,Wonderful,144,New York,No,No,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Holiday Inn Express Manhattan Times Square South by IHG,1034,Fully,"1,309",New York,Yes,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Hotel Hendricks,1041,Fully,"1,376",Central New York City,No,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Hilton Club The Central at 5th New York,1246,Reserve,790,New York,No,No,7,2025-03-20,2025-03-24
2025-03-18,2,4,Westgate New York Grand Central,1240,Fully,"2,539",New York,No,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Virgin Hotels New York City,1311,Wonderful,"2,340",New York,No,No,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Home2 Suites by Hilton NY Long Island City/Manhattan View,817,Wonderful,"1,077",Queens,Yes,No,4,2025-03-20,2025-03-24
2025-03-18,2,4,The Belvedere Hotel,1017,Fully,"3,569",New York,No,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,"Dream Midtown, by Hyatt",963,Fully,"1,293",New York,No,Yes,121,2025-03-20,2025-03-24
2025-03-18,2,4,HGU New York,860,Very,"1,002",New York,No,No,1,2025-03-20,2025-03-24
2025-03-18,2,4,"The Beekman Tower, Trademark Collection by Wyndham",1113,Fully,438,New York,No,Yes,1,2025-03-20,2025-03-24
2025-03-18,2,4,"Martinique New York on Broadway, Curio Collection by Hilton",1067,Reserve,"1,486",New York,No,No,3,2025-03-20,2025-03-24
2025-03-18,2,4,Life Hotel New York,982,Fully,"1,013",New York,No,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,4,Park Lane New York,1631,Excellent,"1,391",Central New York City,No,No,5,2025-03-20,2025-03-24
2025-03-18,2,4,Aloft New York Chelsea,927,Fully,620,Chelsea,No,Yes,5,2025-03-20,2025-03-24
2025-03-18,2,4,Mint House at 70 Pine,1210,Exceptional,"1,004",New York,No,No,2,2025-03-20,2025-03-24
2025-03-18,2,4,Hampton Inn New York Times Square,1014,Fully,"2,590",Theater District,Yes,Yes,N/A,2025-03-20,2025-03-24
2025-03-18,2,5,Doubletree by Hilton New York Times Square South,1281,Fully,"4,100",New York,No,Yes,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,Homewood Suites New York/Midtown Manhattan Times Square,1500,Reserve,"1,180",New York,Yes,No,1,2025-03-20,2025-03-25
2025-03-18,2,5,"PUBLIC, an Ian Schrager hotel",2226,Fully,"2,817",New York,No,Yes,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,DoubleTree by Hilton Hotel New York City - Chelsea,1008,Fully,"1,568",Chelsea,No,Yes,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,Truss Hotel Times Square,1042,Very,"2,392",New York,No,No,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,Doubletree by Hilton New York Times Square South,1281,Fully,"4,100",New York,No,Yes,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,Empire Hotel,1161,Fully,"5,257",New York,No,Yes,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,DoubleTree by Hilton New York Times Square West,1156,Reserve,"1,829",New York,No,No,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,Hilton Garden Inn New York/Manhattan-Chelsea,1243,Reserve,"2,672",Chelsea,No,No,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,Courtyard by Marriott New York Downtown Manhattan/Financial District,911,Fully,"1,007",New York,No,Yes,2,2025-03-20,2025-03-25
2025-03-18,2,5,World Center Hotel,1225,Fully,"2,313",New York,No,Yes,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,1154,Reserve,"2,389",New York,No,No,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,Hilton Garden Inn New York/Central Park South-Midtown West,1587,Reserve,"1,762",Theater District,No,No,1,2025-03-20,2025-03-25
2025-03-18,2,5,Hyatt Place New York / Chelsea,1240,Fully,"2,275",Chelsea,Yes,Yes,5,2025-03-20,2025-03-25
2025-03-18,2,5,Courtyard by Marriott New York Manhattan/Times Square,1290,Fully,"1,009",New York,No,Yes,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,Pod Times Square,1006,Fully,"4,339",New York,No,Yes,134,2025-03-20,2025-03-25
2025-03-18,2,5,The New Yorker A Wyndham Hotel,1159,Fully,"5,226",New York,No,Yes,6,2025-03-20,2025-03-25
2025-03-18,2,5,"Club Quarters Hotel, World Trade Center",1225,Fully,"1,601",New York,No,Yes,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,citizenM New York Bowery,1360,Fully,"1,365",New York,No,Yes,130,2025-03-20,2025-03-25
2025-03-18,2,5,SpringHill Suites by Marriott New York Manhattan/Times Square South,1361,Fully,"1,233",New York,Yes,Yes,1,2025-03-20,2025-03-25
2025-03-18,2,5,Residence Inn by Marriott New York Downtown Manhattan/Financial District,1007,Fully,902,New York,Yes,Yes,6,2025-03-20,2025-03-25
2025-03-18,2,5,Virgin Hotels New York City,1680,Wonderful,"2,340",New York,No,No,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,Element New York Times Square West,1116,Reserve,"2,323",New York,Yes,No,1,2025-03-20,2025-03-25
2025-03-18,2,5,Hard Rock Hotel New York,1968,Exceptional,"4,131",Theater District,No,No,375,2025-03-20,2025-03-25
2025-03-18,2,5,Park Terrace Hotel,1881,Fully,"1,542",Central New York City,No,Yes,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,Tempo by Hilton New York Times Square,1807,Exceptional,"3,868",Theater District,No,No,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,Holiday Inn Express Manhattan Times Square South by IHG,1187,Excellent,"1,309",New York,Yes,No,1,2025-03-20,2025-03-25
2025-03-18,2,5,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,1442,Fully,"1,100",Chelsea,Yes,Yes,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,Home2 Suites By Hilton New York Times Square,1516,Reserve,"2,102",Theater District,Yes,No,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,Hampton Inn Manhattan Grand Central,1179,Fully,"1,159",New York,Yes,Yes,4,2025-03-20,2025-03-25
2025-03-18,2,5,Hotel 1200,1108,Fully,43,Brooklyn,No,Yes,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,"Club Quarters Hotel, Grand Central",1336,Fully,"2,347",New York,No,Yes,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,Fairfield Inn & Suites New York Manhattan/Times Square South,1363,Wonderful,"1,326",New York,Yes,No,5,2025-03-20,2025-03-25
2025-03-18,2,5,Cambria Hotel New York - Chelsea,1100,Fully,"1,003",Chelsea,No,Yes,1,2025-03-20,2025-03-25
2025-03-18,2,5,Hotel Boutique at Grand Central,1336,Fully,"1,206",New York,No,Yes,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,citizenM New York Times Square,1515,Fully,"1,446",Theater District,No,Yes,5,2025-03-20,2025-03-25
2025-03-18,2,5,DoubleTree by Hilton New York Times Square West,1156,Reserve,"1,829",New York,No,No,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,Holiday Inn Manhattan 6th Ave - Chelsea by IHG,981,Good,"1,011",Chelsea,No,No,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,Hampton Inn Manhattan Grand Central,1179,Fully,"1,159",New York,Yes,Yes,4,2025-03-20,2025-03-25
2025-03-18,2,5,Citadines Connect Fifth Avenue New York,1224,Fully,"1,332",Central New York City,Yes,Yes,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,Hilton Garden Inn New York/West 35th Street,1317,Reserve,"2,463",New York,No,No,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,AC Hotel by Marriott New York Downtown,1194,Fully,"1,010",New York,No,Yes,2,2025-03-20,2025-03-25
2025-03-18,2,5,Sheraton New York Times Square Hotel,1533,Fully,"3,281",Theater District,No,Yes,N/A,2025-03-20,2025-03-25
2025-03-18,2,5,HGU New York,1010,Very,"1,002",New York,No,No,1,2025-03-20,2025-03-25
