hotel_name,star_rating,rating_score,location_score,review_amount,price,breakfast_included,free_cancellation,no_prepayment_needed,centrally_located,sustainability_certification,checkin,checkout,snapshot,group_index,bed_score,distance_score,hotel_name_encoded,ttt,los
Arlo Midtown,4.0,8.6,,6103.0,1658,0,0,0,1,0,2025-03-16,2025-03-20,2025-03-10,11,4.0,5,22,6,4
Arlo Midtown,4.0,8.6,,6106.0,379,0,1,0,1,0,2025-03-17,2025-03-18,2025-03-12,12,4.0,5,22,7,1
Arlo Midtown,4.0,8.6,,6103.0,1329,0,0,0,1,0,2025-03-17,2025-03-20,2025-03-10,8,4.0,5,22,7,3
Arlo Midtown,4.0,8.6,,6103.0,1725,0,0,0,1,0,2025-03-17,2025-03-21,2025-03-10,10,4.0,5,22,7,4
Arlo Midtown,4.0,8.6,,6103.0,980,0,1,0,1,0,2025-03-18,2025-03-20,2025-03-10,9,4.0,5,22,8,2
Arlo Midtown,4.0,8.6,,6103.0,1320,0,0,0,1,0,2025-03-18,2025-03-21,2025-03-10,11,4.0,5,22,8,3
Arlo Midtown,4.0,8.6,,6103.0,1597,0,0,0,0,0,2025-03-18,2025-03-22,2025-03-10,5,4.0,1,22,8,4
Arlo Midtown,4.0,8.6,,6103.0,2057,0,0,0,1,0,2025-03-18,2025-03-23,2025-03-10,9,4.0,5,22,8,5
Arlo Midtown,4.0,8.6,,6103.0,479,0,1,0,1,0,2025-03-19,2025-03-20,2025-03-10,11,4.0,5,22,9,1
Arlo Midtown,4.0,8.6,,6103.0,815,0,1,0,1,0,2025-03-19,2025-03-21,2025-03-10,14,4.0,5,22,9,2
Arlo Midtown,4.0,8.6,,6103.0,1071,0,0,0,1,0,2025-03-19,2025-03-22,2025-03-10,10,4.0,5,22,9,3
Arlo Midtown,4.0,8.6,,6106.0,1341,0,0,0,1,0,2025-03-19,2025-03-23,2025-03-12,9,4.0,5,22,9,4
Arlo Midtown,4.0,8.6,,6069.0,1730,0,0,0,0,0,2025-03-19,2025-03-24,2025-03-17,11,4.0,4,22,9,5
Arlo Midtown,4.0,8.6,,6106.0,276,0,1,0,1,0,2025-03-20,2025-03-21,2025-03-12,11,4.0,5,22,10,1
Arlo Midtown,4.0,8.6,,6106.0,868,0,0,0,1,0,2025-03-20,2025-03-23,2025-03-12,12,4.0,5,22,10,3
Arlo Midtown,4.0,8.6,,6106.0,1182,0,0,0,1,0,2025-03-20,2025-03-24,2025-03-12,11,4.0,5,22,10,4
Arlo Midtown,4.0,8.6,,6106.0,1579,0,0,0,1,0,2025-03-20,2025-03-25,2025-03-12,11,4.0,5,22,10,5
Arlo Midtown,4.0,8.6,,6103.0,263,0,1,0,1,0,2025-03-21,2025-03-22,2025-03-10,11,4.0,5,22,11,1
Arlo Midtown,4.0,8.6,,6069.0,809,0,0,0,0,0,2025-03-21,2025-03-24,2025-03-17,14,4.0,1,22,11,3
Arlo Midtown,4.0,8.6,,6106.0,1286,0,0,0,1,0,2025-03-21,2025-03-25,2025-03-12,11,4.0,5,22,11,4
Arlo Midtown,4.0,8.6,,6106.0,1733,0,0,0,1,0,2025-03-21,2025-03-26,2025-03-12,10,4.0,5,22,11,5
Arlo Midtown,4.0,8.6,,6103.0,438,0,1,0,1,0,2025-03-22,2025-03-23,2025-03-10,15,4.0,5,22,12,1
Arlo Midtown,4.0,8.6,,6069.0,550,0,1,0,1,0,2025-03-22,2025-03-24,2025-03-17,16,4.0,5,22,12,2
Arlo Midtown,4.0,8.6,,6106.0,1474,0,0,0,1,0,2025-03-22,2025-03-26,2025-03-12,9,4.0,5,22,12,4
Arlo Midtown,4.0,8.6,,6103.0,1941,0,0,0,1,0,2025-03-22,2025-03-27,2025-03-10,10,4.0,5,22,12,5
Arlo Midtown,4.0,8.6,,6069.0,192,0,1,0,1,0,2025-03-23,2025-03-24,2025-03-17,14,4.0,5,22,13,1
Arlo Midtown,4.0,8.6,,6103.0,1088,0,0,0,1,0,2025-03-23,2025-03-26,2025-03-10,17,4.0,5,22,13,3
Arlo Midtown,4.0,8.6,,6103.0,1487,0,0,0,1,0,2025-03-23,2025-03-27,2025-03-10,10,4.0,5,22,13,4
Arlo Midtown,4.0,8.6,,6103.0,1815,0,0,0,0,0,2025-03-23,2025-03-28,2025-03-10,16,4.0,1,22,13,5
Arlo Midtown,4.0,8.6,,6103.0,397,0,1,0,1,0,2025-03-24,2025-03-25,2025-03-10,13,4.0,5,22,14,1
Arlo Midtown,4.0,8.6,,6103.0,825,0,1,0,0,0,2025-03-24,2025-03-26,2025-03-10,13,4.0,1,22,14,2
Arlo Midtown,4.0,8.6,,6103.0,1170,0,1,0,1,0,2025-03-24,2025-03-27,2025-03-10,13,4.0,5,22,14,3
Arlo Midtown,4.0,8.6,,6103.0,1808,0,1,0,0,0,2025-03-24,2025-03-29,2025-03-10,12,4.0,1,22,14,5
Arlo Midtown,4.0,8.6,,6069.0,451,0,1,0,1,0,2025-03-25,2025-03-26,2025-03-17,19,4.0,5,22,15,1
Arlo Midtown,4.0,8.6,,6103.0,794,0,1,0,0,0,2025-03-25,2025-03-27,2025-03-10,11,4.0,1,22,15,2
Arlo Midtown,4.0,8.6,,6103.0,1102,0,1,0,0,0,2025-03-25,2025-03-28,2025-03-10,13,4.0,1,22,15,3
Arlo Midtown,4.0,8.6,,6103.0,1373,0,1,0,1,0,2025-03-25,2025-03-29,2025-03-10,10,4.0,5,22,15,4
Arlo Midtown,4.0,8.6,,6069.0,1781,0,0,0,1,0,2025-03-25,2025-03-30,2025-03-17,16,4.0,5,22,15,5
Arlo Midtown,4.0,8.6,,6069.0,399,0,1,0,1,0,2025-03-26,2025-03-27,2025-03-17,13,4.0,5,22,16,1
Arlo Midtown,4.0,8.6,,6069.0,664,0,1,0,0,0,2025-03-26,2025-03-28,2025-03-17,13,4.0,4,22,16,2
Arlo Midtown,4.0,8.6,,6069.0,1262,0,0,0,0,0,2025-03-26,2025-03-30,2025-03-17,11,4.0,1,22,16,4
Arlo Midtown,4.0,8.6,,6066.0,1460,0,0,0,1,0,2025-03-26,2025-03-31,2025-03-17,13,4.0,5,22,16,5
Arlo Midtown,4.0,8.6,,6069.0,265,0,1,0,1,0,2025-03-27,2025-03-28,2025-03-17,11,4.0,5,22,17,1
Arlo Midtown,4.0,8.6,,6066.0,550,0,1,0,1,0,2025-03-27,2025-03-29,2025-03-17,12,4.0,5,22,17,2
Arlo Midtown,4.0,8.6,,6106.0,1097,0,0,0,1,0,2025-03-27,2025-03-31,2025-03-12,12,4.0,5,22,17,4
Arlo Midtown,4.0,8.6,,6106.0,1209,0,0,0,1,0,2025-03-27,2025-04-01,2025-03-12,65,4.0,5,22,17,5
Arlo Midtown,4.0,8.6,,6106.0,317,0,1,0,1,0,2025-03-28,2025-03-29,2025-03-12,11,4.0,5,22,18,1
Arlo Midtown,4.0,8.6,,6069.0,643,0,1,0,1,0,2025-03-28,2025-03-30,2025-03-17,14,4.0,5,22,18,2
Arlo Midtown,4.0,8.6,,6066.0,810,0,0,0,1,0,2025-03-28,2025-03-31,2025-03-17,13,4.0,5,22,18,3
Arlo Midtown,4.0,8.6,,6106.0,1061,0,0,0,1,0,2025-03-28,2025-04-01,2025-03-12,11,4.0,5,22,18,4
Arlo Midtown,4.0,8.6,,6103.0,1468,0,0,0,1,0,2025-03-28,2025-04-02,2025-03-10,8,4.0,5,22,18,5
Arlo Midtown,4.0,8.6,,6106.0,338,0,1,0,1,0,2025-03-29,2025-03-30,2025-03-12,10,4.0,5,22,19,1
Arlo Midtown,4.0,8.6,,6103.0,516,0,1,0,1,0,2025-03-29,2025-03-31,2025-03-10,13,4.0,5,22,19,2
Arlo Midtown,4.0,8.6,,6100.0,752,0,0,0,1,0,2025-03-29,2025-04-01,2025-03-10,14,4.0,5,22,19,3
Arlo Midtown,4.0,8.6,,6103.0,1157,0,0,0,1,0,2025-03-29,2025-04-02,2025-03-10,9,4.0,5,22,19,4
Arlo Midtown,4.0,8.6,,6100.0,1572,0,0,0,0,0,2025-03-29,2025-04-03,2025-03-10,9,4.0,1,22,19,5
Arlo Midtown,4.0,8.6,,6103.0,181,0,1,0,0,0,2025-03-30,2025-03-31,2025-03-10,12,4.0,4,22,20,1
Arlo Midtown,4.0,8.6,,6100.0,475,0,1,0,1,0,2025-03-30,2025-04-01,2025-03-10,11,4.0,5,22,20,2
Arlo Midtown,4.0,8.6,,6100.0,847,0,0,0,0,0,2025-03-30,2025-04-02,2025-03-10,6,4.0,4,22,20,3
Arlo Midtown,4.0,8.6,,6100.0,1261,0,0,0,0,0,2025-03-30,2025-04-03,2025-03-10,5,4.0,1,22,20,4
Arlo Midtown,4.0,8.6,,6100.0,1600,0,0,0,1,0,2025-03-30,2025-04-04,2025-03-10,10,4.0,5,22,20,5
Arlo Midtown,4.0,8.6,,6069.0,285,0,1,0,1,0,2025-03-31,2025-04-01,2025-03-17,14,4.0,5,22,21,1
Arlo Midtown,4.0,8.6,,6103.0,732,0,1,0,1,0,2025-03-31,2025-04-02,2025-03-10,11,4.0,5,22,21,2
Arlo Midtown,4.0,8.6,,6069.0,1215,0,1,0,1,0,2025-03-31,2025-04-03,2025-03-17,12,4.0,5,22,21,3
Arlo Midtown,4.0,8.6,,6100.0,1431,0,0,0,1,0,2025-03-31,2025-04-04,2025-03-10,10,4.0,5,22,21,4
Arlo Midtown,4.0,8.6,,6106.0,1782,0,0,0,1,0,2025-03-31,2025-04-05,2025-03-12,8,4.0,5,22,21,5
Arlo Midtown,4.0,8.6,,6103.0,438,0,1,0,0,0,2025-04-01,2025-04-02,2025-03-10,7,4.0,1,22,22,1
Arlo Midtown,4.0,8.6,,6106.0,893,0,1,0,1,0,2025-04-01,2025-04-03,2025-03-12,10,4.0,5,22,22,2
Arlo Midtown,4.0,8.6,,6106.0,1147,0,0,0,1,0,2025-04-01,2025-04-04,2025-03-12,7,4.0,5,22,22,3
Arlo Midtown,4.0,8.6,,6106.0,1508,0,0,0,1,0,2025-04-01,2025-04-05,2025-03-12,10,4.0,5,22,22,4
Arlo Midtown,4.0,8.6,,6106.0,1887,0,0,0,1,0,2025-04-01,2025-04-06,2025-03-12,9,4.0,5,22,22,5
Arlo Midtown,4.0,8.6,,6106.0,452,0,1,0,1,0,2025-04-02,2025-04-03,2025-03-12,13,4.0,5,22,23,1
Arlo Midtown,4.0,8.6,,6106.0,800,0,1,0,1,0,2025-04-02,2025-04-04,2025-03-12,10,4.0,5,22,23,2
Arlo Midtown,4.0,8.6,,6069.0,1126,0,0,0,1,0,2025-04-02,2025-04-05,2025-03-17,13,4.0,5,22,23,3
Arlo Midtown,4.0,8.6,,6106.0,1479,0,0,0,1,0,2025-04-02,2025-04-06,2025-03-12,6,4.0,5,22,23,4
Arlo Midtown,4.0,8.6,,6069.0,1769,0,0,0,1,0,2025-04-02,2025-04-07,2025-03-17,12,4.0,5,22,23,5
Arlo Midtown,4.0,8.6,,6066.0,337,0,1,0,1,0,2025-04-03,2025-04-04,2025-03-17,13,4.0,5,22,24,1
Arlo Midtown,4.0,8.6,,6106.0,738,0,1,0,1,0,2025-04-03,2025-04-05,2025-03-12,10,4.0,5,22,24,2
Arlo Midtown,4.0,8.6,,6069.0,1305,0,0,0,0,0,2025-04-03,2025-04-07,2025-03-17,9,4.0,1,22,24,4
Arlo Midtown,4.0,8.6,,6106.0,1649,0,0,0,1,0,2025-04-03,2025-04-08,2025-03-12,9,4.0,5,22,24,5
Arlo Midtown,4.0,8.6,,6066.0,378,0,1,0,0,0,2025-04-04,2025-04-05,2025-03-17,10,4.0,1,22,25,1
Arlo Midtown,4.0,8.6,,6106.0,800,0,0,0,1,0,2025-04-04,2025-04-06,2025-03-12,9,4.0,5,22,25,2
Arlo Midtown,4.0,8.6,,6100.0,1045,0,0,0,1,0,2025-04-04,2025-04-07,2025-03-10,8,4.0,5,22,25,3
Arlo Midtown,4.0,8.6,,6106.0,1327,0,0,0,1,0,2025-04-04,2025-04-08,2025-03-12,9,4.0,5,22,25,4
Arlo Midtown,4.0,8.6,,6100.0,1817,0,0,0,0,0,2025-04-04,2025-04-09,2025-03-10,7,4.0,4,22,25,5
Arlo Midtown,4.0,8.6,,6066.0,451,0,1,0,1,0,2025-04-05,2025-04-06,2025-03-17,11,4.0,5,22,26,1
Arlo Midtown,4.0,8.6,,6106.0,676,0,1,0,1,0,2025-04-05,2025-04-07,2025-03-12,9,4.0,5,22,26,2
Arlo Midtown,4.0,8.6,,6106.0,967,0,0,0,1,0,2025-04-05,2025-04-08,2025-03-12,9,4.0,5,22,26,3
Arlo Midtown,4.0,8.6,,6106.0,1403,0,0,0,1,0,2025-04-05,2025-04-09,2025-03-12,9,4.0,5,22,26,4
Arlo Midtown,4.0,8.6,,6106.0,1839,0,0,0,1,0,2025-04-05,2025-04-10,2025-03-12,10,4.0,5,22,26,5
Arlo Midtown,4.0,8.6,,6100.0,263,0,1,0,1,0,2025-04-06,2025-04-07,2025-03-10,12,4.0,5,22,27,1
Arlo Midtown,4.0,8.6,,6106.0,634,0,1,0,1,0,2025-04-06,2025-04-08,2025-03-12,10,4.0,5,22,27,2
Arlo Midtown,4.0,8.6,,6106.0,1024,0,0,0,1,0,2025-04-06,2025-04-09,2025-03-12,9,4.0,5,22,27,3
Arlo Midtown,4.0,8.6,,6100.0,1450,0,0,0,1,0,2025-04-06,2025-04-10,2025-03-10,9,4.0,5,22,27,4
Arlo Midtown,4.0,8.6,,6100.0,1827,0,0,0,0,0,2025-04-06,2025-04-11,2025-03-10,7,4.0,1,22,27,5
Arlo Midtown,4.0,8.6,,6106.0,369,0,1,0,1,0,2025-04-07,2025-04-08,2025-03-12,10,4.0,5,22,28,1
Arlo Midtown,4.0,8.6,,6100.0,835,0,1,0,0,0,2025-04-07,2025-04-09,2025-03-10,10,4.0,4,22,28,2
Arlo Midtown,4.0,8.6,,6106.0,1214,0,0,0,1,0,2025-04-07,2025-04-10,2025-03-12,13,4.0,5,22,28,3
Arlo Midtown,4.0,8.6,,6100.0,1582,0,0,0,0,0,2025-04-07,2025-04-11,2025-03-10,10,4.0,1,22,28,4
Arlo Midtown,4.0,8.6,,6100.0,1996,0,0,0,0,0,2025-04-07,2025-04-12,2025-03-10,10,4.0,1,22,28,5
Arlo Midtown,4.0,8.6,,6100.0,469,0,1,0,0,0,2025-04-08,2025-04-09,2025-03-10,9,4.0,1,22,29,1
Arlo Midtown,4.0,8.6,,6106.0,945,0,0,0,1,0,2025-04-08,2025-04-10,2025-03-12,10,4.0,5,22,29,2
Arlo Midtown,4.0,8.6,,6100.0,1243,0,0,0,1,0,2025-04-08,2025-04-11,2025-03-10,4,4.0,5,22,29,3
Arlo Midtown,4.0,8.6,,6106.0,1603,0,0,0,1,0,2025-04-08,2025-04-12,2025-03-12,11,4.0,5,22,29,4
Arlo Midtown,4.0,8.6,,6100.0,2119,0,0,0,1,0,2025-04-08,2025-04-13,2025-03-10,5,4.0,5,22,29,5
Arlo Midtown,4.0,8.6,,6106.0,473,0,1,0,1,0,2025-04-09,2025-04-10,2025-03-12,10,4.0,5,22,30,1
Arlo Midtown,4.0,8.6,,6106.0,852,0,1,0,1,0,2025-04-09,2025-04-11,2025-03-12,11,4.0,5,22,30,2
Arlo Midtown,4.0,8.6,,6100.0,1686,0,0,0,1,0,2025-04-09,2025-04-13,2025-03-10,10,4.0,5,22,30,4
Arlo Midtown,4.0,8.6,,6106.0,1859,0,0,0,1,0,2025-04-09,2025-04-14,2025-03-12,10,4.0,5,22,30,5
Arlo NoMad,4.0,8.4,9.4,2265.0,447,0,1,0,1,0,2025-03-18,2025-03-19,2025-03-12,95,1.0,5,23,8,1
Arlo NoMad,4.0,8.4,9.4,2261.0,260,0,1,0,0,0,2025-03-24,2025-03-25,2025-03-17,95,1.0,3,23,14,1
Arlo NoMad,4.0,8.4,9.4,2262.0,403,0,1,0,0,0,2025-04-04,2025-04-05,2025-03-10,84,3.0,3,23,25,1
Arlo NoMad,4.0,8.4,9.4,2265.0,416,0,1,0,1,0,2025-04-05,2025-04-06,2025-03-12,48,1.0,5,23,26,1
Arlo NoMad,4.0,8.4,9.4,2256.0,281,0,1,0,1,0,2025-04-06,2025-04-07,2025-03-17,97,1.0,5,23,27,1
Arlo NoMad,4.0,8.4,9.4,2265.0,395,0,1,0,1,0,2025-04-07,2025-04-08,2025-03-12,14,3.0,5,23,28,1
Arlo SoHo,4.0,8.1,,2083.0,606,0,0,0,0,0,2025-03-18,2025-03-19,2025-03-17,77,1.0,1,24,8,1
Artezen Hotel,4.0,9.2,9.6,1320.0,564,0,0,0,1,0,2025-03-11,2025-03-12,2025-03-10,68,2.0,5,25,1,1
Artezen Hotel,4.0,9.2,9.6,1317.0,485,0,0,0,1,0,2025-03-12,2025-03-13,2025-03-12,65,2.0,5,25,2,1
Artezen Hotel,4.0,9.2,9.6,1317.0,340,0,0,0,1,0,2025-03-13,2025-03-14,2025-03-12,77,2.0,5,25,3,1
Artezen Hotel,4.0,9.2,9.6,1320.0,276,0,0,0,1,0,2025-03-22,2025-03-23,2025-03-17,15,4.0,5,25,12,1
Artezen Hotel,4.0,9.2,9.6,1318.0,379,0,0,0,0,0,2025-04-07,2025-04-08,2025-03-10,77,2.0,1,25,28,1
Artezen Hotel,4.0,9.2,9.6,1318.0,1108,0,0,0,0,0,2025-04-07,2025-04-09,2025-03-10,84,3.0,1,25,28,2
Artezen Hotel,4.0,9.2,9.6,1318.0,605,0,0,0,0,0,2025-04-08,2025-04-09,2025-03-10,79,3.0,1,25,29,1
Artezen Hotel,4.0,9.2,9.6,1318.0,485,0,0,0,1,0,2025-04-09,2025-04-10,2025-03-12,79,4.0,5,25,30,1
BeHome by LuxUrban,3.0,6.5,9.3,1379.0,221,0,0,0,1,0,2025-03-28,2025-03-29,2025-03-10,62,3.0,5,28,18,1
BeHome by LuxUrban,3.0,6.5,9.3,1381.0,789,0,0,0,1,0,2025-03-29,2025-04-02,2025-03-17,56,3.0,5,28,19,4
Best Western Premier Empire State Hotel,3.0,8.5,9.3,1481.0,1507,0,0,1,1,0,2025-03-13,2025-03-18,2025-03-10,74,4.0,5,32,3,5
Best Western Premier Empire State Hotel,3.0,8.5,9.3,1480.0,1541,0,0,1,1,0,2025-03-14,2025-03-19,2025-03-12,68,4.0,5,32,4,5
Best Western Premier Empire State Hotel,3.0,8.5,9.3,1480.0,518,0,0,1,1,0,2025-03-15,2025-03-17,2025-03-12,92,4.0,5,32,5,2
Best Western Premier Empire State Hotel,3.0,8.5,9.3,1480.0,1392,0,1,1,1,0,2025-03-16,2025-03-20,2025-03-12,71,4.0,5,32,6,4
Best Western Premier Empire State Hotel,3.0,8.5,9.3,1480.0,265,0,1,1,1,0,2025-03-20,2025-03-21,2025-03-12,98,4.0,5,32,10,1
Best Western Premier Empire State Hotel,3.0,8.5,9.3,1481.0,1427,0,1,1,0,0,2025-03-20,2025-03-25,2025-03-10,85,3.0,3,32,10,5
Best Western Premier Empire State Hotel,3.0,8.5,9.3,1481.0,334,0,1,1,1,0,2025-03-22,2025-03-23,2025-03-10,92,3.0,5,32,12,1
Best Western Premier Empire State Hotel,3.0,8.5,9.3,1481.0,1466,0,1,1,0,0,2025-03-23,2025-03-28,2025-03-10,96,2.0,3,32,13,5
Best Western Premier Empire State Hotel,3.0,8.5,9.3,1468.0,277,0,1,1,1,0,2025-03-25,2025-03-26,2025-03-17,95,2.0,5,32,15,1
Best Western Premier Empire State Hotel,3.0,8.5,9.3,1481.0,1003,0,0,0,0,0,2025-03-25,2025-03-29,2025-03-10,88,4.0,3,32,15,4
Best Western Premier Empire State Hotel,3.0,8.5,9.3,1468.0,474,0,1,1,0,0,2025-03-26,2025-03-28,2025-03-17,95,4.0,3,32,16,2
Best Western Premier Empire State Hotel,3.0,8.5,9.3,1468.0,324,0,0,0,1,0,2025-04-02,2025-04-03,2025-03-17,93,4.0,5,32,23,1
Best Western Premier Empire State Hotel,3.0,8.5,9.3,1481.0,204,0,0,0,1,0,2025-04-06,2025-04-07,2025-03-10,97,4.0,5,32,27,1
Best Western Premier Herald Square,3.0,7.9,,648.0,1297,0,0,1,0,0,2025-03-17,2025-03-20,2025-03-17,83,2.0,3,33,7,3
Best Western Premier Herald Square,3.0,7.9,,654.0,1059,0,0,0,1,0,2025-03-27,2025-04-01,2025-03-12,34,4.0,5,33,17,5
Broadway Plaza Hotel,4.0,9.0,9.7,1125.0,655,0,0,0,1,0,2025-03-19,2025-03-21,2025-03-10,21,4.0,5,34,9,2
Broadway Plaza Hotel,4.0,9.1,9.7,1125.0,299,0,0,0,1,0,2025-03-20,2025-03-21,2025-03-12,18,4.0,5,34,10,1
Broadway Plaza Hotel,4.0,9.1,9.7,1126.0,380,0,0,0,1,0,2025-03-25,2025-03-26,2025-03-17,22,3.0,5,34,15,1
Broadway Plaza Hotel,4.0,9.0,9.7,1125.0,399,0,0,0,0,0,2025-03-28,2025-03-29,2025-03-10,22,4.0,3,34,18,1
Broadway Plaza Hotel,4.0,9.1,9.7,1126.0,380,0,0,0,1,0,2025-04-02,2025-04-03,2025-03-17,19,2.0,5,34,23,1
Broadway Plaza Hotel,4.0,9.0,9.7,1126.0,358,0,0,0,1,0,2025-04-06,2025-04-07,2025-03-10,18,3.0,5,34,27,1
CIVILIAN Hotel,4.0,8.7,9.6,4829.0,372,0,0,0,1,0,2025-03-11,2025-03-12,2025-03-10,95,3.0,5,35,1,1
CIVILIAN Hotel,4.0,8.7,9.6,4829.0,773,0,0,0,1,0,2025-03-11,2025-03-13,2025-03-10,87,3.0,5,35,1,2
CIVILIAN Hotel,4.0,8.7,9.6,4829.0,1058,0,0,0,1,0,2025-03-11,2025-03-14,2025-03-10,84,3.0,5,35,1,3
CIVILIAN Hotel,4.0,8.7,9.6,4829.0,1821,0,0,0,1,0,2025-03-11,2025-03-16,2025-03-10,71,3.0,5,35,1,5
CIVILIAN Hotel,4.0,8.7,9.6,4833.0,384,0,0,0,1,0,2025-03-12,2025-03-13,2025-03-12,91,3.0,5,35,2,1
CIVILIAN Hotel,4.0,8.7,9.6,4833.0,671,0,0,0,1,0,2025-03-12,2025-03-14,2025-03-12,89,3.0,5,35,2,2
CIVILIAN Hotel,4.0,8.7,9.6,4833.0,1065,0,0,0,1,0,2025-03-12,2025-03-15,2025-03-12,71,3.0,5,35,2,3
CIVILIAN Hotel,4.0,8.7,9.6,4833.0,1459,0,0,0,1,0,2025-03-12,2025-03-16,2025-03-12,82,3.0,5,35,2,4
CIVILIAN Hotel,4.0,8.7,9.6,4833.0,1668,0,0,0,1,0,2025-03-12,2025-03-17,2025-03-12,75,3.0,5,35,2,5
CIVILIAN Hotel,4.0,8.7,9.6,4829.0,1048,0,1,0,0,0,2025-03-13,2025-03-16,2025-03-10,99,3.0,1,35,3,3
CIVILIAN Hotel,4.0,8.7,9.6,4833.0,1628,0,0,0,1,0,2025-03-13,2025-03-18,2025-03-12,99,3.0,5,35,3,5
CIVILIAN Hotel,4.0,8.7,9.6,4829.0,1332,0,1,0,0,0,2025-03-14,2025-03-18,2025-03-10,100,3.0,1,35,4,4
CIVILIAN Hotel,4.0,8.7,9.6,4829.0,2012,0,1,0,1,0,2025-03-14,2025-03-19,2025-03-10,91,3.0,5,35,4,5
CIVILIAN Hotel,4.0,8.7,9.6,4829.0,411,0,1,0,1,0,2025-03-15,2025-03-16,2025-03-10,21,3.0,5,35,5,1
CIVILIAN Hotel,4.0,8.7,9.6,4833.0,2080,0,1,0,1,0,2025-03-15,2025-03-20,2025-03-12,91,3.0,5,35,5,5
CIVILIAN Hotel,4.0,8.7,9.6,4829.0,1220,0,1,0,1,0,2025-03-16,2025-03-19,2025-03-10,93,3.0,5,35,6,3
CIVILIAN Hotel,4.0,8.7,9.6,4829.0,1914,0,1,0,1,0,2025-03-16,2025-03-21,2025-03-10,99,3.0,5,35,6,5
CIVILIAN Hotel,4.0,8.7,9.6,4829.0,977,0,1,0,0,0,2025-03-17,2025-03-19,2025-03-10,95,3.0,5,35,7,2
CIVILIAN Hotel,4.0,8.7,9.6,4829.0,1460,0,1,0,1,0,2025-03-17,2025-03-20,2025-03-10,95,3.0,5,35,7,3
CIVILIAN Hotel,4.0,8.7,9.6,4833.0,1819,0,1,0,1,0,2025-03-17,2025-03-21,2025-03-12,85,1.0,5,35,7,4
CIVILIAN Hotel,4.0,8.7,9.6,4833.0,2237,0,1,0,1,0,2025-03-17,2025-03-22,2025-03-12,86,1.0,5,35,7,5
CIVILIAN Hotel,4.0,8.7,9.6,4829.0,1057,0,1,0,1,0,2025-03-18,2025-03-20,2025-03-10,99,3.0,5,35,8,2
CIVILIAN Hotel,4.0,8.7,9.6,4833.0,1482,0,1,0,1,0,2025-03-18,2025-03-21,2025-03-12,98,1.0,5,35,8,3
CIVILIAN Hotel,4.0,8.7,9.6,4829.0,1629,0,1,0,0,0,2025-03-18,2025-03-22,2025-03-10,98,3.0,1,35,8,4
CIVILIAN Hotel,4.0,8.7,9.6,4829.0,2168,0,1,0,1,0,2025-03-18,2025-03-23,2025-03-10,91,3.0,5,35,8,5
CIVILIAN Hotel,4.0,8.7,9.6,4856.0,508,0,0,0,1,0,2025-03-19,2025-03-20,2025-03-17,90,3.0,5,35,9,1
CIVILIAN Hotel,4.0,8.7,9.6,4855.0,787,0,0,0,1,0,2025-03-19,2025-03-21,2025-03-17,93,3.0,5,35,9,2
CIVILIAN Hotel,4.0,8.7,9.6,4856.0,1122,0,1,1,0,0,2025-03-19,2025-03-22,2025-03-17,96,3.0,1,35,9,3
CIVILIAN Hotel,4.0,8.7,9.6,4856.0,1738,0,0,0,0,0,2025-03-19,2025-03-24,2025-03-17,89,3.0,5,35,9,5
CIVILIAN Hotel,4.0,8.7,9.6,4829.0,695,0,1,0,0,0,2025-03-21,2025-03-23,2025-03-10,99,3.0,1,35,11,2
CIVILIAN Hotel,4.0,8.7,9.6,4855.0,413,0,1,0,1,0,2025-03-22,2025-03-23,2025-03-17,99,3.0,5,35,12,1
CIVILIAN Hotel,4.0,8.7,9.6,4833.0,889,0,1,0,1,0,2025-03-22,2025-03-25,2025-03-12,96,3.0,5,35,12,3
CIVILIAN Hotel,4.0,8.7,9.6,4833.0,1234,0,1,0,1,0,2025-03-22,2025-03-26,2025-03-12,77,3.0,5,35,12,4
CIVILIAN Hotel,4.0,8.7,9.6,4833.0,1570,0,1,0,1,0,2025-03-22,2025-03-27,2025-03-12,97,3.0,5,35,12,5
CIVILIAN Hotel,4.0,8.7,9.6,4833.0,1442,0,1,0,1,0,2025-03-23,2025-03-28,2025-03-12,93,3.0,5,35,13,5
CIVILIAN Hotel,4.0,8.7,9.6,4833.0,316,0,1,0,1,0,2025-03-24,2025-03-25,2025-03-12,87,3.0,5,35,14,1
CIVILIAN Hotel,4.0,8.7,9.6,4855.0,1034,0,1,0,0,0,2025-03-24,2025-03-27,2025-03-17,99,3.0,5,35,14,3
CIVILIAN Hotel,4.0,8.7,9.6,4829.0,988,0,0,0,1,0,2025-03-24,2025-03-28,2025-03-10,6,3.0,5,35,14,4
CIVILIAN Hotel,4.0,8.7,9.6,4833.0,1628,0,1,0,1,0,2025-03-24,2025-03-29,2025-03-12,87,1.0,5,35,14,5
CIVILIAN Hotel,4.0,8.7,9.6,4829.0,1838,0,0,0,1,0,2025-03-25,2025-03-30,2025-03-10,93,2.0,5,35,15,5
CIVILIAN Hotel,4.0,8.7,9.6,4829.0,822,0,0,0,1,0,2025-03-26,2025-03-29,2025-03-10,22,1.0,5,35,16,3
CIVILIAN Hotel,4.0,8.7,9.6,4833.0,516,0,0,0,1,0,2025-03-27,2025-03-29,2025-03-12,10,1.0,5,35,17,2
CIVILIAN Hotel,4.0,8.7,9.6,4833.0,991,0,1,0,1,0,2025-03-29,2025-04-02,2025-03-12,1,3.0,5,35,19,4
