Hotel Name,TTT,LOS,price_expedia,hotel_name,ttt,los,price_booking,price_difference,abs_price_difference
Best Western Premier Empire State Hotel,12,1,132.0,Best Western Premier Empire State Hotel,12,1,334,-202.0,202.0
Best Western Premier Empire State Hotel,13,5,1070.0,Best Western Premier Empire State Hotel,13,5,1466,-396.0,396.0
Best Western Premier Empire State Hotel,15,1,186.0,Best Western Premier Empire State Hotel,15,1,277,-91.0,91.0
Best Western Premier Empire State Hotel,15,4,899.0,Best Western Premier Empire State Hotel,15,4,1003,-104.0,104.0
Best Western Premier Empire State Hotel,16,2,338.0,Best Western Premier Empire State Hotel,16,2,474,-136.0,136.0
Best Western Premier Empire State Hotel,23,1,254.0,Best Western Premier Empire State Hotel,23,1,324,-70.0,70.0
Best Western Premier Empire State Hotel,27,1,284.0,Best Western Premier Empire State Hotel,27,1,204,80.0,80.0
Best Western Premier Herald Square,7,3,635.0,Best Western Premier Herald Square,7,3,1297,-662.0,662.0
Best Western Premier Herald Square,17,5,1322.0,Best Western Premier Herald Square,17,5,1059,263.0,263.0
Broadway Plaza Hotel,9,2,760.0,Broadway Plaza Hotel,9,2,655,105.0,105.0
Broadway Plaza Hotel,10,1,318.0,Broadway Plaza Hotel,10,1,299,19.0,19.0
Broadway Plaza Hotel,15,1,297.0,Broadway Plaza Hotel,15,1,380,-83.0,83.0
Broadway Plaza Hotel,18,1,359.0,Broadway Plaza Hotel,18,1,399,-40.0,40.0
Broadway Plaza Hotel,23,1,297.0,Broadway Plaza Hotel,23,1,380,-83.0,83.0
Broadway Plaza Hotel,27,1,297.0,Broadway Plaza Hotel,27,1,358,-61.0,61.0
CIVILIAN Hotel,1,1,344.0,CIVILIAN Hotel,1,1,372,-28.0,28.0
CIVILIAN Hotel,1,2,590.0,CIVILIAN Hotel,1,2,773,-183.0,183.0
CIVILIAN Hotel,1,3,924.0,CIVILIAN Hotel,1,3,1058,-134.0,134.0
CIVILIAN Hotel,1,5,1664.0,CIVILIAN Hotel,1,5,1821,-157.0,157.0
CIVILIAN Hotel,2,1,198.0,CIVILIAN Hotel,2,1,384,-186.0,186.0
CIVILIAN Hotel,2,2,512.0,CIVILIAN Hotel,2,2,671,-159.0,159.0
CIVILIAN Hotel,2,3,1186.0,CIVILIAN Hotel,2,3,1065,121.0,121.0
CIVILIAN Hotel,2,4,1122.0,CIVILIAN Hotel,2,4,1459,-337.0,337.0
CIVILIAN Hotel,2,5,1437.0,CIVILIAN Hotel,2,5,1668,-231.0,231.0
CIVILIAN Hotel,3,3,856.0,CIVILIAN Hotel,3,3,1048,-192.0,192.0
CIVILIAN Hotel,3,5,1729.0,CIVILIAN Hotel,3,5,1628,101.0,101.0
CIVILIAN Hotel,4,4,1210.0,CIVILIAN Hotel,4,4,1332,-122.0,122.0
CIVILIAN Hotel,4,5,1515.0,CIVILIAN Hotel,4,5,2012,-497.0,497.0
CIVILIAN Hotel,5,1,217.0,CIVILIAN Hotel,5,1,411,-194.0,194.0
CIVILIAN Hotel,5,5,1495.0,CIVILIAN Hotel,5,5,2080,-585.0,585.0
CIVILIAN Hotel,6,3,895.0,CIVILIAN Hotel,6,3,1220,-325.0,325.0
CIVILIAN Hotel,6,5,1476.0,CIVILIAN Hotel,6,5,1914,-438.0,438.0
CIVILIAN Hotel,7,2,512.0,CIVILIAN Hotel,7,2,977,-465.0,465.0
CIVILIAN Hotel,7,3,876.0,CIVILIAN Hotel,7,3,1460,-584.0,584.0
CIVILIAN Hotel,7,4,1229.0,CIVILIAN Hotel,7,4,1819,-590.0,590.0
CIVILIAN Hotel,7,5,1485.0,CIVILIAN Hotel,7,5,2237,-752.0,752.0
CIVILIAN Hotel,8,2,590.0,CIVILIAN Hotel,8,2,1057,-467.0,467.0
CIVILIAN Hotel,8,3,885.0,CIVILIAN Hotel,8,3,1482,-597.0,597.0
CIVILIAN Hotel,8,4,1249.0,CIVILIAN Hotel,8,4,1629,-380.0,380.0
CIVILIAN Hotel,8,5,1593.0,CIVILIAN Hotel,8,5,2168,-575.0,575.0
CIVILIAN Hotel,9,1,207.0,CIVILIAN Hotel,9,1,508,-301.0,301.0
CIVILIAN Hotel,9,2,502.0,CIVILIAN Hotel,9,2,787,-285.0,285.0
CIVILIAN Hotel,9,3,866.0,CIVILIAN Hotel,9,3,1122,-256.0,256.0
CIVILIAN Hotel,9,5,1456.0,CIVILIAN Hotel,9,5,1738,-282.0,282.0
CIVILIAN Hotel,11,2,532.0,CIVILIAN Hotel,11,2,695,-163.0,163.0
CIVILIAN Hotel,12,1,198.0,CIVILIAN Hotel,12,1,413,-215.0,215.0
CIVILIAN Hotel,12,3,783.0,CIVILIAN Hotel,12,3,889,-106.0,106.0
CIVILIAN Hotel,12,4,1089.0,CIVILIAN Hotel,12,4,1234,-145.0,145.0
CIVILIAN Hotel,12,5,1415.0,CIVILIAN Hotel,12,5,1570,-155.0,155.0
CIVILIAN Hotel,13,5,1511.0,CIVILIAN Hotel,13,5,1442,69.0,69.0
CIVILIAN Hotel,14,1,195.0,CIVILIAN Hotel,14,1,316,-121.0,121.0
CIVILIAN Hotel,14,3,819.0,CIVILIAN Hotel,14,3,1034,-215.0,215.0
CIVILIAN Hotel,14,4,1066.0,CIVILIAN Hotel,14,4,988,78.0,78.0
CIVILIAN Hotel,14,5,1641.0,CIVILIAN Hotel,14,5,1628,13.0,13.0
CIVILIAN Hotel,15,5,1323.0,CIVILIAN Hotel,15,5,1838,-515.0,515.0
CIVILIAN Hotel,16,3,830.0,CIVILIAN Hotel,16,3,822,8.0,8.0
CIVILIAN Hotel,17,2,561.0,CIVILIAN Hotel,17,2,516,45.0,45.0
CIVILIAN Hotel,19,4,1190.0,CIVILIAN Hotel,19,4,991,199.0,199.0
CIVILIAN Hotel,20,4,1233.0,CIVILIAN Hotel,20,4,1070,163.0,163.0
CIVILIAN Hotel,21,2,785.0,CIVILIAN Hotel,21,2,562,223.0,223.0
CIVILIAN Hotel,21,4,1168.0,CIVILIAN Hotel,21,4,1238,-70.0,70.0
CIVILIAN Hotel,22,2,682.0,CIVILIAN Hotel,22,2,688,-6.0,6.0
CIVILIAN Hotel,22,4,1243.0,CIVILIAN Hotel,22,4,1359,-116.0,116.0
CIVILIAN Hotel,23,4,1280.0,CIVILIAN Hotel,23,4,1415,-135.0,135.0
CIVILIAN Hotel,23,5,1588.0,CIVILIAN Hotel,23,5,1624,-36.0,36.0
CIVILIAN Hotel,24,4,1363.0,CIVILIAN Hotel,24,4,1277,86.0,86.0
CIVILIAN Hotel,24,5,1690.0,CIVILIAN Hotel,24,5,1509,181.0,181.0
CIVILIAN Hotel,25,2,762.0,CIVILIAN Hotel,25,2,1143,-381.0,381.0
CIVILIAN Hotel,25,4,1275.0,CIVILIAN Hotel,25,4,1218,57.0,57.0
CIVILIAN Hotel,25,5,1648.0,CIVILIAN Hotel,25,5,1613,35.0,35.0
CIVILIAN Hotel,26,5,1657.0,CIVILIAN Hotel,26,5,1596,61.0,61.0
CIVILIAN Hotel,28,4,1339.0,CIVILIAN Hotel,28,4,1415,-76.0,76.0
CIVILIAN Hotel,28,5,1835.0,CIVILIAN Hotel,28,5,1762,73.0,73.0
CIVILIAN Hotel,29,4,1508.0,CIVILIAN Hotel,29,4,1402,106.0,106.0
CIVILIAN Hotel,29,5,1985.0,CIVILIAN Hotel,29,5,1888,97.0,97.0
CIVILIAN Hotel,30,4,1528.0,CIVILIAN Hotel,30,4,1489,39.0,39.0
CIVILIAN Hotel,30,5,1864.0,CIVILIAN Hotel,30,5,1712,152.0,152.0
Cambria Hotel New York - Chelsea,1,2,533.0,Cambria Hotel New York - Chelsea,1,2,767,-234.0,234.0
Cambria Hotel New York - Chelsea,1,3,842.0,Cambria Hotel New York - Chelsea,1,3,1047,-205.0,205.0
Cambria Hotel New York - Chelsea,1,4,1127.0,Cambria Hotel New York - Chelsea,1,4,1274,-147.0,147.0
Cambria Hotel New York - Chelsea,1,5,1622.0,Cambria Hotel New York - Chelsea,1,5,1627,-5.0,5.0
Cambria Hotel New York - Chelsea,2,1,163.0,Cambria Hotel New York - Chelsea,2,1,417,-254.0,254.0
Cambria Hotel New York - Chelsea,2,2,429.0,Cambria Hotel New York - Chelsea,2,2,684,-255.0,255.0
Cambria Hotel New York - Chelsea,2,3,715.0,Cambria Hotel New York - Chelsea,2,3,986,-271.0,271.0
Cambria Hotel New York - Chelsea,2,4,864.0,Cambria Hotel New York - Chelsea,2,4,1357,-493.0,493.0
Cambria Hotel New York - Chelsea,2,5,1100.0,Cambria Hotel New York - Chelsea,2,5,1521,-421.0,421.0
Cambria Hotel New York - Chelsea,4,5,1193.0,Cambria Hotel New York - Chelsea,4,5,1559,-366.0,366.0
Cambria Hotel New York - Chelsea,5,4,966.0,Cambria Hotel New York - Chelsea,5,4,1244,-278.0,278.0
Cambria Hotel New York - Chelsea,5,5,1265.0,Cambria Hotel New York - Chelsea,5,5,1658,-393.0,393.0
Cambria Hotel New York - Chelsea,7,2,395.0,Cambria Hotel New York - Chelsea,7,2,867,-472.0,472.0
Cambria Hotel New York - Chelsea,7,4,966.0,Cambria Hotel New York - Chelsea,7,4,1499,-533.0,533.0
Cambria Hotel New York - Chelsea,7,5,1273.0,Cambria Hotel New York - Chelsea,7,5,1815,-542.0,542.0
Cambria Hotel New York - Chelsea,8,2,454.0,Cambria Hotel New York - Chelsea,8,2,867,-413.0,413.0
Cambria Hotel New York - Chelsea,8,3,690.0,Cambria Hotel New York - Chelsea,8,3,1283,-593.0,593.0
Cambria Hotel New York - Chelsea,8,4,997.0,Cambria Hotel New York - Chelsea,8,4,1479,-482.0,482.0
Cambria Hotel New York - Chelsea,8,5,1304.0,Cambria Hotel New York - Chelsea,8,5,1802,-498.0,498.0
Cambria Hotel New York - Chelsea,13,2,532.0,Cambria Hotel New York - Chelsea,13,2,386,146.0,146.0
Cambria Hotel New York - Chelsea,13,3,778.0,Cambria Hotel New York - Chelsea,13,3,705,73.0,73.0
Cambria Hotel New York - Chelsea,18,2,785.0,Cambria Hotel New York - Chelsea,18,2,695,90.0,90.0
Cambria Hotel New York - Chelsea,24,3,1064.0,Cambria Hotel New York - Chelsea,24,3,1117,-53.0,53.0
Cambria Hotel New York - Chelsea,25,1,313.0,Cambria Hotel New York - Chelsea,25,1,372,-59.0,59.0
Canal Loft Hotel,29,1,204.0,Canal Loft Hotel,29,1,225,-21.0,21.0
Carnegie Hotel,7,5,1570.0,Carnegie Hotel,7,5,1700,-130.0,130.0
Carnegie Hotel,10,5,1902.0,Carnegie Hotel,10,5,1456,446.0,446.0
City Club Hotel,1,1,234.0,City Club Hotel,1,1,268,-34.0,34.0
City Club Hotel,1,2,396.0,City Club Hotel,1,2,556,-160.0,160.0
City Club Hotel,1,3,681.0,City Club Hotel,1,3,845,-164.0,164.0
City Club Hotel,1,4,1112.0,City Club Hotel,1,4,1174,-62.0,62.0
City Club Hotel,1,5,1490.0,City Club Hotel,1,5,1555,-65.0,65.0
City Club Hotel,2,1,162.0,City Club Hotel,2,1,288,-126.0,126.0
City Club Hotel,2,2,447.0,City Club Hotel,2,2,577,-130.0,130.0
City Club Hotel,3,2,613.0,City Club Hotel,3,2,612,1.0,1.0
City Club Hotel,3,3,1094.0,City Club Hotel,3,3,996,98.0,98.0
City Club Hotel,3,4,1328.0,City Club Hotel,3,4,1226,102.0,102.0
City Club Hotel,5,1,162.0,City Club Hotel,5,1,381,-219.0,219.0
City Club Hotel,6,2,458.0,City Club Hotel,6,2,556,-98.0,98.0
City Club Hotel,8,1,286.0,City Club Hotel,8,1,381,-95.0,95.0
City Club Hotel,8,5,1377.0,City Club Hotel,8,5,1465,-88.0,88.0
City Club Hotel,9,1,172.0,City Club Hotel,9,1,330,-158.0,158.0
City Club Hotel,14,1,172.0,City Club Hotel,14,1,280,-108.0,108.0
Comfort Inn Manhattan - Midtown West,21,3,595.0,Comfort Inn Manhattan - Midtown West,21,3,691,-96.0,96.0
Comfort Inn Manhattan - Midtown West,22,1,255.0,Comfort Inn Manhattan - Midtown West,22,1,262,-7.0,7.0
Comfort Inn Manhattan - Midtown West,23,3,595.0,Comfort Inn Manhattan - Midtown West,23,3,773,-178.0,178.0
Comfort Inn Manhattan - Midtown West,24,2,454.0,Comfort Inn Manhattan - Midtown West,24,2,476,-22.0,22.0
Concorde Hotel New York,26,4,1712.0,Concorde Hotel New York,26,4,1785,-73.0,73.0
Concorde Hotel New York,26,5,2248.0,Concorde Hotel New York,26,5,2308,-60.0,60.0
Concorde Hotel New York,27,1,467.0,Concorde Hotel New York,27,1,346,121.0,121.0
Concorde Hotel New York,30,1,443.0,Concorde Hotel New York,30,1,546,-103.0,103.0
Concorde Hotel New York,30,3,1344.0,Concorde Hotel New York,30,3,1467,-123.0,123.0
Courtyard by Marriott New York World Trade Center Area,10,4,791.0,Courtyard by Marriott New York World Trade Center Area,10,4,827,-36.0,36.0
Courtyard by Marriott New York World Trade Center Area,11,3,583.0,Courtyard by Marriott New York World Trade Center Area,11,3,624,-41.0,41.0
Courtyard by Marriott New York World Trade Center Area,12,2,379.0,Courtyard by Marriott New York World Trade Center Area,12,2,396,-17.0,17.0
Courtyard by Marriott New York World Trade Center Area,17,3,730.0,Courtyard by Marriott New York World Trade Center Area,17,3,614,116.0,116.0
Courtyard by Marriott New York World Trade Center Area,18,3,808.0,Courtyard by Marriott New York World Trade Center Area,18,3,654,154.0,154.0
Crowne Plaza HY36 Midtown Manhattan by IHG,8,5,1634.0,Crowne Plaza HY36 Midtown Manhattan by IHG,8,5,2529,-895.0,895.0
Delta Hotels by Marriott New York Times Square,10,1,234.0,Delta Hotels by Marriott New York Times Square,10,1,221,13.0,13.0
Delta Hotels by Marriott New York Times Square,10,3,696.0,Delta Hotels by Marriott New York Times Square,10,3,823,-127.0,127.0
Delta Hotels by Marriott New York Times Square,10,5,1087.0,Delta Hotels by Marriott New York Times Square,10,5,1088,-1.0,1.0
Delta Hotels by Marriott New York Times Square,11,1,211.0,Delta Hotels by Marriott New York Times Square,11,1,255,-44.0,44.0
Delta Hotels by Marriott New York Times Square,12,4,822.0,Delta Hotels by Marriott New York Times Square,12,4,1082,-260.0,260.0
Delta Hotels by Marriott New York Times Square,12,5,1087.0,Delta Hotels by Marriott New York Times Square,12,5,1118,-31.0,31.0
Delta Hotels by Marriott New York Times Square,13,3,578.0,Delta Hotels by Marriott New York Times Square,13,3,699,-121.0,121.0
Delta Hotels by Marriott New York Times Square,16,2,312.0,Delta Hotels by Marriott New York Times Square,16,2,518,-206.0,206.0
Delta Hotels by Marriott New York Times Square,20,1,248.0,Delta Hotels by Marriott New York Times Square,20,1,138,110.0,110.0
DoubleTree by Hilton Hotel New York City - Chelsea,1,3,798.0,DoubleTree by Hilton Hotel New York City - Chelsea,1,3,1071,-273.0,273.0
DoubleTree by Hilton Hotel New York City - Chelsea,1,4,1054.0,DoubleTree by Hilton Hotel New York City - Chelsea,1,4,1235,-181.0,181.0
DoubleTree by Hilton Hotel New York City - Chelsea,1,5,1866.0,DoubleTree by Hilton Hotel New York City - Chelsea,1,5,1793,73.0,73.0
DoubleTree by Hilton Hotel New York City - Chelsea,2,2,428.0,DoubleTree by Hilton Hotel New York City - Chelsea,2,2,771,-343.0,343.0
DoubleTree by Hilton Hotel New York City - Chelsea,2,5,1008.0,DoubleTree by Hilton Hotel New York City - Chelsea,2,5,1545,-537.0,537.0
DoubleTree by Hilton Hotel New York City - Chelsea,3,2,514.0,DoubleTree by Hilton Hotel New York City - Chelsea,3,2,540,-26.0,26.0
DoubleTree by Hilton Hotel New York City - Chelsea,3,3,593.0,DoubleTree by Hilton Hotel New York City - Chelsea,3,3,859,-266.0,266.0
DoubleTree by Hilton Hotel New York City - Chelsea,3,5,1095.0,DoubleTree by Hilton Hotel New York City - Chelsea,3,5,1402,-307.0,307.0
DoubleTree by Hilton Hotel New York City - Chelsea,4,1,245.0,DoubleTree by Hilton Hotel New York City - Chelsea,4,1,291,-46.0,46.0
DoubleTree by Hilton Hotel New York City - Chelsea,4,2,449.0,DoubleTree by Hilton Hotel New York City - Chelsea,4,2,641,-192.0,192.0
DoubleTree by Hilton Hotel New York City - Chelsea,4,3,622.0,DoubleTree by Hilton Hotel New York City - Chelsea,4,3,773,-151.0,151.0
DoubleTree by Hilton Hotel New York City - Chelsea,4,4,898.0,DoubleTree by Hilton Hotel New York City - Chelsea,4,4,1070,-172.0,172.0
DoubleTree by Hilton Hotel New York City - Chelsea,4,5,1173.0,DoubleTree by Hilton Hotel New York City - Chelsea,4,5,1443,-270.0,270.0
DoubleTree by Hilton Hotel New York City - Chelsea,5,1,154.0,DoubleTree by Hilton Hotel New York City - Chelsea,5,1,346,-192.0,192.0
DoubleTree by Hilton Hotel New York City - Chelsea,5,2,412.0,DoubleTree by Hilton Hotel New York City - Chelsea,5,2,516,-104.0,104.0
DoubleTree by Hilton Hotel New York City - Chelsea,5,3,642.0,DoubleTree by Hilton Hotel New York City - Chelsea,5,3,855,-213.0,213.0
DoubleTree by Hilton Hotel New York City - Chelsea,5,4,917.0,DoubleTree by Hilton Hotel New York City - Chelsea,5,4,1275,-358.0,358.0
DoubleTree by Hilton Hotel New York City - Chelsea,5,5,1111.0,DoubleTree by Hilton Hotel New York City - Chelsea,5,5,1713,-602.0,602.0
DoubleTree by Hilton Hotel New York City - Chelsea,6,1,223.0,DoubleTree by Hilton Hotel New York City - Chelsea,6,1,166,57.0,57.0
DoubleTree by Hilton Hotel New York City - Chelsea,6,2,478.0,DoubleTree by Hilton Hotel New York City - Chelsea,6,2,517,-39.0,39.0
DoubleTree by Hilton Hotel New York City - Chelsea,6,3,690.0,DoubleTree by Hilton Hotel New York City - Chelsea,6,3,922,-232.0,232.0
DoubleTree by Hilton Hotel New York City - Chelsea,6,4,859.0,DoubleTree by Hilton Hotel New York City - Chelsea,6,4,1368,-509.0,509.0
DoubleTree by Hilton Hotel New York City - Chelsea,6,5,1115.0,DoubleTree by Hilton Hotel New York City - Chelsea,6,5,1557,-442.0,442.0
DoubleTree by Hilton Hotel New York City - Chelsea,7,1,152.0,DoubleTree by Hilton Hotel New York City - Chelsea,7,1,359,-207.0,207.0
DoubleTree by Hilton Hotel New York City - Chelsea,7,2,425.0,DoubleTree by Hilton Hotel New York City - Chelsea,7,2,718,-293.0,293.0
DoubleTree by Hilton Hotel New York City - Chelsea,7,3,661.0,DoubleTree by Hilton Hotel New York City - Chelsea,7,3,1223,-562.0,562.0
DoubleTree by Hilton Hotel New York City - Chelsea,7,4,917.0,DoubleTree by Hilton Hotel New York City - Chelsea,7,4,1396,-479.0,479.0
DoubleTree by Hilton Hotel New York City - Chelsea,7,5,1232.0,DoubleTree by Hilton Hotel New York City - Chelsea,7,5,1713,-481.0,481.0
DoubleTree by Hilton Hotel New York City - Chelsea,8,1,273.0,DoubleTree by Hilton Hotel New York City - Chelsea,8,1,385,-112.0,112.0
DoubleTree by Hilton Hotel New York City - Chelsea,8,2,476.0,DoubleTree by Hilton Hotel New York City - Chelsea,8,2,865,-389.0,389.0
DoubleTree by Hilton Hotel New York City - Chelsea,8,3,725.0,DoubleTree by Hilton Hotel New York City - Chelsea,8,3,1092,-367.0,367.0
DoubleTree by Hilton Hotel New York City - Chelsea,8,4,982.0,DoubleTree by Hilton Hotel New York City - Chelsea,8,4,1441,-459.0,459.0
DoubleTree by Hilton Hotel New York City - Chelsea,8,5,1320.0,DoubleTree by Hilton Hotel New York City - Chelsea,8,5,1626,-306.0,306.0
DoubleTree by Hilton Hotel New York City - Chelsea,9,1,157.0,DoubleTree by Hilton Hotel New York City - Chelsea,9,1,451,-294.0,294.0
DoubleTree by Hilton Hotel New York City - Chelsea,9,2,463.0,DoubleTree by Hilton Hotel New York City - Chelsea,9,2,832,-369.0,369.0
DoubleTree by Hilton Hotel New York City - Chelsea,9,3,706.0,DoubleTree by Hilton Hotel New York City - Chelsea,9,3,987,-281.0,281.0
DoubleTree by Hilton Hotel New York City - Chelsea,9,4,835.0,DoubleTree by Hilton Hotel New York City - Chelsea,9,4,-1,836.0,836.0
DoubleTree by Hilton Hotel New York City - Chelsea,9,5,1043.0,DoubleTree by Hilton Hotel New York City - Chelsea,9,5,1474,-431.0,431.0
DoubleTree by Hilton Hotel New York City - Chelsea,10,1,315.0,DoubleTree by Hilton Hotel New York City - Chelsea,10,1,210,105.0,105.0
DoubleTree by Hilton Hotel New York City - Chelsea,10,2,531.0,DoubleTree by Hilton Hotel New York City - Chelsea,10,2,462,69.0,69.0
DoubleTree by Hilton Hotel New York City - Chelsea,10,3,642.0,DoubleTree by Hilton Hotel New York City - Chelsea,10,3,725,-83.0,83.0
DoubleTree by Hilton Hotel New York City - Chelsea,10,4,849.0,DoubleTree by Hilton Hotel New York City - Chelsea,10,4,978,-129.0,129.0
DoubleTree by Hilton Hotel New York City - Chelsea,10,5,1174.0,DoubleTree by Hilton Hotel New York City - Chelsea,10,5,1068,106.0,106.0
DoubleTree by Hilton Hotel New York City - Chelsea,11,1,216.0,DoubleTree by Hilton Hotel New York City - Chelsea,11,1,219,-3.0,3.0
DoubleTree by Hilton Hotel New York City - Chelsea,11,2,409.0,DoubleTree by Hilton Hotel New York City - Chelsea,11,2,515,-106.0,106.0
DoubleTree by Hilton Hotel New York City - Chelsea,11,3,593.0,DoubleTree by Hilton Hotel New York City - Chelsea,11,3,778,-185.0,185.0
DoubleTree by Hilton Hotel New York City - Chelsea,11,4,878.0,DoubleTree by Hilton Hotel New York City - Chelsea,11,4,869,9.0,9.0
DoubleTree by Hilton Hotel New York City - Chelsea,11,5,1095.0,DoubleTree by Hilton Hotel New York City - Chelsea,11,5,1161,-66.0,66.0
DoubleTree by Hilton Hotel New York City - Chelsea,12,1,129.0,DoubleTree by Hilton Hotel New York City - Chelsea,12,1,408,-279.0,279.0
DoubleTree by Hilton Hotel New York City - Chelsea,12,2,337.0,DoubleTree by Hilton Hotel New York City - Chelsea,12,2,618,-281.0,281.0
DoubleTree by Hilton Hotel New York City - Chelsea,12,3,645.0,DoubleTree by Hilton Hotel New York City - Chelsea,12,3,711,-66.0,66.0
DoubleTree by Hilton Hotel New York City - Chelsea,12,4,898.0,DoubleTree by Hilton Hotel New York City - Chelsea,12,4,1039,-141.0,141.0
DoubleTree by Hilton Hotel New York City - Chelsea,12,5,1193.0,DoubleTree by Hilton Hotel New York City - Chelsea,12,5,1244,-51.0,51.0
DoubleTree by Hilton Hotel New York City - Chelsea,13,1,207.0,DoubleTree by Hilton Hotel New York City - Chelsea,13,1,180,27.0,27.0
DoubleTree by Hilton Hotel New York City - Chelsea,13,2,419.0,DoubleTree by Hilton Hotel New York City - Chelsea,13,2,416,3.0,3.0
DoubleTree by Hilton Hotel New York City - Chelsea,13,3,612.0,DoubleTree by Hilton Hotel New York City - Chelsea,13,3,756,-144.0,144.0
DoubleTree by Hilton Hotel New York City - Chelsea,13,4,878.0,DoubleTree by Hilton Hotel New York City - Chelsea,13,4,972,-94.0,94.0
DoubleTree by Hilton Hotel New York City - Chelsea,13,5,1095.0,DoubleTree by Hilton Hotel New York City - Chelsea,13,5,1226,-131.0,131.0
DoubleTree by Hilton Hotel New York City - Chelsea,14,1,139.0,DoubleTree by Hilton Hotel New York City - Chelsea,14,1,262,-123.0,123.0
DoubleTree by Hilton Hotel New York City - Chelsea,14,2,356.0,DoubleTree by Hilton Hotel New York City - Chelsea,14,2,557,-201.0,201.0
DoubleTree by Hilton Hotel New York City - Chelsea,14,3,675.0,DoubleTree by Hilton Hotel New York City - Chelsea,14,3,819,-144.0,144.0
DoubleTree by Hilton Hotel New York City - Chelsea,14,4,898.0,DoubleTree by Hilton Hotel New York City - Chelsea,14,4,1141,-243.0,243.0
DoubleTree by Hilton Hotel New York City - Chelsea,14,5,1234.0,DoubleTree by Hilton Hotel New York City - Chelsea,14,5,1301,-67.0,67.0
DoubleTree by Hilton Hotel New York City - Chelsea,15,1,217.0,DoubleTree by Hilton Hotel New York City - Chelsea,15,1,302,-85.0,85.0
DoubleTree by Hilton Hotel New York City - Chelsea,15,2,419.0,DoubleTree by Hilton Hotel New York City - Chelsea,15,2,560,-141.0,141.0
DoubleTree by Hilton Hotel New York City - Chelsea,15,3,612.0,DoubleTree by Hilton Hotel New York City - Chelsea,15,3,775,-163.0,163.0
DoubleTree by Hilton Hotel New York City - Chelsea,15,4,947.0,DoubleTree by Hilton Hotel New York City - Chelsea,15,4,1061,-114.0,114.0
DoubleTree by Hilton Hotel New York City - Chelsea,15,5,1370.0,DoubleTree by Hilton Hotel New York City - Chelsea,15,5,1330,40.0,40.0
DoubleTree by Hilton Hotel New York City - Chelsea,16,1,139.0,DoubleTree by Hilton Hotel New York City - Chelsea,16,1,271,-132.0,132.0
DoubleTree by Hilton Hotel New York City - Chelsea,16,2,356.0,DoubleTree by Hilton Hotel New York City - Chelsea,16,2,508,-152.0,152.0
DoubleTree by Hilton Hotel New York City - Chelsea,16,3,675.0,DoubleTree by Hilton Hotel New York City - Chelsea,16,3,786,-111.0,111.0
DoubleTree by Hilton Hotel New York City - Chelsea,16,4,1092.0,DoubleTree by Hilton Hotel New York City - Chelsea,16,4,1037,55.0,55.0
DoubleTree by Hilton Hotel New York City - Chelsea,16,5,1381.0,DoubleTree by Hilton Hotel New York City - Chelsea,16,5,1217,164.0,164.0
DoubleTree by Hilton Hotel New York City - Chelsea,17,1,217.0,DoubleTree by Hilton Hotel New York City - Chelsea,17,1,238,-21.0,21.0
DoubleTree by Hilton Hotel New York City - Chelsea,17,2,536.0,DoubleTree by Hilton Hotel New York City - Chelsea,17,2,522,14.0,14.0
DoubleTree by Hilton Hotel New York City - Chelsea,17,3,868.0,DoubleTree by Hilton Hotel New York City - Chelsea,17,3,760,108.0,108.0
DoubleTree by Hilton Hotel New York City - Chelsea,17,4,1130.0,DoubleTree by Hilton Hotel New York City - Chelsea,17,4,885,245.0,245.0
DoubleTree by Hilton Hotel New York City - Chelsea,17,5,1452.0,DoubleTree by Hilton Hotel New York City - Chelsea,17,5,1184,268.0,268.0
DoubleTree by Hilton Hotel New York City - Chelsea,18,2,590.0,DoubleTree by Hilton Hotel New York City - Chelsea,18,2,579,11.0,11.0
DoubleTree by Hilton Hotel New York City - Chelsea,18,3,822.0,DoubleTree by Hilton Hotel New York City - Chelsea,18,3,751,71.0,71.0
DoubleTree by Hilton Hotel New York City - Chelsea,18,4,1121.0,DoubleTree by Hilton Hotel New York City - Chelsea,18,4,897,224.0,224.0
DoubleTree by Hilton Hotel New York City - Chelsea,18,5,1385.0,DoubleTree by Hilton Hotel New York City - Chelsea,18,5,1358,27.0,27.0
DoubleTree by Hilton Hotel New York City - Chelsea,19,1,220.0,DoubleTree by Hilton Hotel New York City - Chelsea,19,1,279,-59.0,59.0
DoubleTree by Hilton Hotel New York City - Chelsea,19,3,804.0,DoubleTree by Hilton Hotel New York City - Chelsea,19,3,617,187.0,187.0
